0 -4 1.01045e-14
0 -3.91919 3.63377e-14
0 -3.83838 1.27307e-13
0 -3.75758 4.34517e-13
0 -3.67677 1.44483e-12
0 -3.59596 4.68038e-12
0 -3.51515 1.47708e-11
0 -3.43434 4.54131e-11
0 -3.35354 1.36024e-10
0 -3.27273 3.96923e-10
0 -3.19192 1.12838e-09
0 -3.11111 3.12505e-09
0 -3.0303 8.43173e-09
0 -2.94949 2.21632e-08
0 -2.86869 5.67551e-08
0 -2.78788 1.4159e-07
0 -2.70707 3.44127e-07
0 -2.62626 8.14817e-07
0 -2.54545 1.87957e-06
0 -2.46465 4.22388e-06
0 -2.38384 9.24746e-06
0 -2.30303 1.97237e-05
0 -2.22222 4.09838e-05
0 -2.14141 8.29643e-05
0 -2.06061 0.000163616
0 -1.9798 0.000314354
0 -1.89899 0.000588393
0 -1.81818 0.00107293
0 -1.73737 0.00190604
0 -1.65657 0.00329875
0 -1.57576 0.0055619
0 -1.49495 0.00913594
0 -1.41414 0.0146197
0 -1.33333 0.022792
0 -1.25253 0.0346163
0 -1.17172 0.0512196
0 -1.09091 0.0738325
0 -1.0101 0.103685
0 -0.929293 0.141853
0 -0.848485 0.189069
0 -0.767677 0.245503
0 -0.686869 0.310563
0 -0.606061 0.382736
0 -0.525253 0.459521
0 -0.444444 0.537486
0 -0.363636 0.612471
0 -0.282828 0.679924
0 -0.20202 0.735345
0 -0.121212 0.77478
0 -0.040404 0.795284
0 0.040404 0.795284
0 0.121212 0.77478
0 0.20202 0.735345
0 0.282828 0.679924
0 0.363636 0.612471
0 0.444444 0.537486
0 0.525253 0.459521
0 0.606061 0.382736
0 0.686869 0.310563
0 0.767677 0.245503
0 0.848485 0.189069
0 0.929293 0.141853
0 1.0101 0.103685
0 1.09091 0.0738325
0 1.17172 0.0512196
0 1.25253 0.0346163
0 1.33333 0.022792
0 1.41414 0.0146197
0 1.49495 0.00913594
0 1.57576 0.0055619
0 1.65657 0.00329875
0 1.73737 0.00190604
0 1.81818 0.00107293
0 1.89899 0.000588393
0 1.9798 0.000314354
0 2.06061 0.000163616
0 2.14141 8.29643e-05
0 2.22222 4.09838e-05
0 2.30303 1.97237e-05
0 2.38384 9.24746e-06
0 2.46465 4.22388e-06
0 2.54545 1.87957e-06
0 2.62626 8.14817e-07
0 2.70707 3.44127e-07
0 2.78788 1.4159e-07
0 2.86869 5.67551e-08
0 2.94949 2.21632e-08
0 3.0303 8.43173e-09
0 3.11111 3.12505e-09
0 3.19192 1.12838e-09
0 3.27273 3.96923e-10
0 3.35354 1.36024e-10
0 3.43434 4.54131e-11
0 3.51515 1.47708e-11
0 3.59596 4.68038e-12
0 3.67677 1.44483e-12
0 3.75758 4.34517e-13
0 3.83838 1.27307e-13
0 3.91919 3.63377e-14
0 4 1.01045e-14
0.00157237 -4 1.01045e-14
0.00157237 -3.91919 3.63377e-14
0.00157237 -3.83838 1.27307e-13
0.00157237 -3.75758 4.34517e-13
0.00157237 -3.67677 1.44483e-12
0.00157237 -3.59596 4.68038e-12
0.00157237 -3.51515 1.47708e-11
0.00157237 -3.43434 4.54131e-11
0.00157237 -3.35354 1.36024e-10
0.00157237 -3.27273 3.96923e-10
0.00157237 -3.19192 1.12838e-09
0.00157237 -3.11111 3.12505e-09
0.00157237 -3.0303 8.43173e-09
0.00157237 -2.94949 2.21632e-08
0.00157237 -2.86869 5.67551e-08
0.00157237 -2.78788 1.4159e-07
0.00157237 -2.70707 3.44127e-07
0.00157237 -2.62626 8.14817e-07
0.00157237 -2.54545 1.87957e-06
0.00157237 -2.46465 4.22388e-06
0.00157237 -2.38384 9.24746e-06
0.00157237 -2.30303 1.97237e-05
0.00157237 -2.22222 4.09838e-05
0.00157237 -2.14141 8.29643e-05
0.00157237 -2.06061 0.000163616
0.00157237 -1.9798 0.000314354
0.00157237 -1.89899 0.000588393
0.00157237 -1.81818 0.00107293
0.00157237 -1.73737 0.00190604
0.00157237 -1.65657 0.00329875
0.00157237 -1.57576 0.0055619
0.00157237 -1.49495 0.00913594
0.00157237 -1.41414 0.0146197
0.00157237 -1.33333 0.022792
0.00157237 -1.25253 0.0346163
0.00157237 -1.17172 0.0512196
0.00157237 -1.09091 0.0738325
0.00157237 -1.0101 0.103685
0.00157237 -0.929293 0.141853
0.00157237 -0.848485 0.189069
0.00157237 -0.767677 0.245503
0.00157237 -0.686869 0.310563
0.00157237 -0.606061 0.382736
0.00157237 -0.525253 0.459521
0.00157237 -0.444444 0.537486
0.00157237 -0.363636 0.612471
0.00157237 -0.282828 0.679924
0.00157237 -0.20202 0.735345
0.00157237 -0.121212 0.77478
0.00157237 -0.040404 0.795284
0.00157237 0.040404 0.795284
0.00157237 0.121212 0.77478
0.00157237 0.20202 0.735345
0.00157237 0.282828 0.679924
0.00157237 0.363636 0.612471
0.00157237 0.444444 0.537486
0.00157237 0.525253 0.459521
0.00157237 0.606061 0.382736
0.00157237 0.686869 0.310563
0.00157237 0.767677 0.245503
0.00157237 0.848485 0.189069
0.00157237 0.929293 0.141853
0.00157237 1.0101 0.103685
0.00157237 1.09091 0.0738325
0.00157237 1.17172 0.0512196
0.00157237 1.25253 0.0346163
0.00157237 1.33333 0.022792
0.00157237 1.41414 0.0146197
0.00157237 1.49495 0.00913594
0.00157237 1.57576 0.0055619
0.00157237 1.65657 0.00329875
0.00157237 1.73737 0.00190604
0.00157237 1.81818 0.00107293
0.00157237 1.89899 0.000588393
0.00157237 1.9798 0.000314354
0.00157237 2.06061 0.000163616
0.00157237 2.14141 8.29643e-05
0.00157237 2.22222 4.09838e-05
0.00157237 2.30303 1.97237e-05
0.00157237 2.38384 9.24746e-06
0.00157237 2.46465 4.22388e-06
0.00157237 2.54545 1.87957e-06
0.00157237 2.62626 8.14817e-07
0.00157237 2.70707 3.44127e-07
0.00157237 2.78788 1.4159e-07
0.00157237 2.86869 5.67551e-08
0.00157237 2.94949 2.21632e-08
0.00157237 3.0303 8.43173e-09
0.00157237 3.11111 3.12505e-09
0.00157237 3.19192 1.12838e-09
0.00157237 3.27273 3.96923e-10
0.00157237 3.35354 1.36024e-10
0.00157237 3.43434 4.54131e-11
0.00157237 3.51515 1.47708e-11
0.00157237 3.59596 4.68038e-12
0.00157237 3.67677 1.44483e-12
0.00157237 3.75758 4.34517e-13
0.00157237 3.83838 1.27307e-13
0.00157237 3.91919 3.63377e-14
0.00157237 4 1.01045e-14
0.00314474 -4 1.01045e-14
0.00314474 -3.91919 3.63377e-14
0.00314474 -3.83838 1.27307e-13
0.00314474 -3.75758 4.34517e-13
0.00314474 -3.67677 1.44483e-12
0.00314474 -3.59596 4.68038e-12
0.00314474 -3.51515 1.47708e-11
0.00314474 -3.43434 4.54131e-11
0.00314474 -3.35354 1.36024e-10
0.00314474 -3.27273 3.96923e-10
0.00314474 -3.19192 1.12838e-09
0.00314474 -3.11111 3.12505e-09
0.00314474 -3.0303 8.43173e-09
0.00314474 -2.94949 2.21632e-08
0.00314474 -2.86869 5.67551e-08
0.00314474 -2.78788 1.4159e-07
0.00314474 -2.70707 3.44127e-07
0.00314474 -2.62626 8.14817e-07
0.00314474 -2.54545 1.87957e-06
0.00314474 -2.46465 4.22388e-06
0.00314474 -2.38384 9.24746e-06
0.00314474 -2.30303 1.97237e-05
0.00314474 -2.22222 4.09838e-05
0.00314474 -2.14141 8.29643e-05
0.00314474 -2.06061 0.000163616
0.00314474 -1.9798 0.000314354
0.00314474 -1.89899 0.000588393
0.00314474 -1.81818 0.00107293
0.00314474 -1.73737 0.00190604
0.00314474 -1.65657 0.00329875
0.00314474 -1.57576 0.0055619
0.00314474 -1.49495 0.00913594
0.00314474 -1.41414 0.0146197
0.00314474 -1.33333 0.022792
0.00314474 -1.25253 0.0346163
0.00314474 -1.17172 0.0512196
0.00314474 -1.09091 0.0738325
0.00314474 -1.0101 0.103685
0.00314474 -0.929293 0.141853
0.00314474 -0.848485 0.189069
0.00314474 -0.767677 0.245503
0.00314474 -0.686869 0.310563
0.00314474 -0.606061 0.382736
0.00314474 -0.525253 0.459521
0.00314474 -0.444444 0.537486
0.00314474 -0.363636 0.612471
0.00314474 -0.282828 0.679924
0.00314474 -0.20202 0.735345
0.00314474 -0.121212 0.77478
0.00314474 -0.040404 0.795284
0.00314474 0.040404 0.795284
0.00314474 0.121212 0.77478
0.00314474 0.20202 0.735345
0.00314474 0.282828 0.679924
0.00314474 0.363636 0.612471
0.00314474 0.444444 0.537486
0.00314474 0.525253 0.459521
0.00314474 0.606061 0.382736
0.00314474 0.686869 0.310563
0.00314474 0.767677 0.245503
0.00314474 0.848485 0.189069
0.00314474 0.929293 0.141853
0.00314474 1.0101 0.103685
0.00314474 1.09091 0.0738325
0.00314474 1.17172 0.0512196
0.00314474 1.25253 0.0346163
0.00314474 1.33333 0.022792
0.00314474 1.41414 0.0146197
0.00314474 1.49495 0.00913594
0.00314474 1.57576 0.0055619
0.00314474 1.65657 0.00329875
0.00314474 1.73737 0.00190604
0.00314474 1.81818 0.00107293
0.00314474 1.89899 0.000588393
0.00314474 1.9798 0.000314354
0.00314474 2.06061 0.000163616
0.00314474 2.14141 8.29643e-05
0.00314474 2.22222 4.09838e-05
0.00314474 2.30303 1.97237e-05
0.00314474 2.38384 9.24746e-06
0.00314474 2.46465 4.22388e-06
