4.9	-0.0429688	-0.0410156
4.76667	-0.425781	-0.0800781
4.76667	-0.457031	-0.0566406
4.76667	-0.464844	0.107422
4.76667	-0.417969	-0.00976562
4.76667	-0.371094	0.0527344
4.76667	-0.628906	-0.0878906
4.76667	-0.453125	0.015625
4.76667	-0.433594	-0.0839844
4.76667	-0.4375	-0.00390625
4.76667	-0.441406	0.046875
4.76667	-0.402344	-0.105469
4.76667	-0.410156	0
4.76667	-0.445312	0.0761719
4.76667	-0.449219	0.154297
4.76667	-0.464844	0.0332031
4.76667	-0.453125	0.0214844
4.76667	-0.371094	0.0332031
4.76667	-0.425781	-0.00195312
4.76667	-0.433594	-0.0546875
4.76667	-0.480469	-0.0507812
4.76667	-0.453125	-0.111328
4.76667	-0.398438	-0.0449219
4.76667	-0.476562	-0.0859375
4.76667	-0.421875	-0.0292969
4.76667	-0.398438	0.0273438
4.76667	-0.390625	0.107422
4.76667	-0.457031	0.0175781
4.76667	-0.460938	-0.0371094
4.76667	-0.457031	0
4.76667	-0.597656	-0.107422
4.76667	-0.480469	-0.0703125
4.76667	-0.417969	-0.0351562
4.76667	-0.464844	0.015625
4.76667	-0.457031	-0.0234375
4.76667	-0.46875	-0.101562
4.76667	-0.398438	-0.0117188
4.76667	-0.5	0.0859375
4.76667	-0.449219	0.00390625
4.76667	-0.484375	0.105469
4.76667	-0.40625	0.0292969
4.76667	-0.417969	-0.115234
4.76667	-0.5	-0.0371094
4.76667	-0.496094	-0.103516
4.76667	-0.476562	0.0585938
4.76667	-0.421875	-0.0332031
4.76667	-0.390625	0.144531
4.76667	-0.488281	-0.0136719
4.76667	-0.359375	-0.0800781
4.76667	-0.503906	-0.0644531
4.76667	-0.417969	-0.0839844
4.76667	-0.386719	0.0292969
4.76667	-0.40625	-0.0175781
4.76667	-0.421875	0.0527344
4.76667	-0.5	-0.121094
4.76667	-0.519531	-0.03125
4.76667	-0.464844	-0.0507812
4.76667	-0.394531	0.078125
4.76667	-0.464844	-0.00195312
4.76667	-0.472656	0.0546875
4.76667	-0.367188	0.103516
4.76667	-0.375	-0.0957031
4.76667	-0.480469	0.121094
4.76667	-0.453125	-0.078125
4.76667	-0.445312	0.00585938
4.76667	-0.492188	0.0957031
4.76667	-0.402344	-0.03125
4.76667	-0.390625	0
4.76667	-0.433594	0.00976562
4.76667	-0.398438	0.00390625
4.76667	-0.449219	0.078125
4.76667	-0.449219	0.00976562
4.76667	-0.484375	0.0527344
4.76667	-0.382812	0.0429688
4.76667	-0.390625	-0.0566406
4.76667	-0.507812	-0.0722656
4.76667	-0.503906	0.00585938
4.76667	-0.472656	0.00585938
4.76667	-0.398438	0.0410156
4.76667	-0.449219	-0.115234
4.76667	-0.519531	-0.0664062
4.76667	-0.394531	-0.00976562
4.76667	-0.453125	-0.0234375
4.76667	-0.46875	0.0292969
4.76667	-0.417969	0.0351562
4.76667	-0.535156	-0.0117188
4.76667	-0.460938	-0.119141
4.76667	-0.363281	0.0390625
4.76667	-0.484375	-0.0273438
4.76667	-0.390625	0.0136719
4.76667	-0.523438	0.0429688
4.76667	-0.484375	0.078125
4.76667	-0.449219	0.0371094
4.76667	-0.507812	-0.0683594
4.76667	-0.378906	0.00390625
4.76667	-0.457031	0.0722656
4.76667	-0.414062	0.0332031
4.76667	-0.519531	0.0332031
4.76667	-0.5	0.0078125
4.76667	-0.519531	-0.0117188
4.76667	-0.390625	0.132812
4.76667	-0.476562	0.00585938
4.76667	-0.386719	-0.0761719
4.76667	-0.484375	0.0800781
4.76667	-0.46875	0.0410156
4.76667	-0.386719	0.0410156
4.76667	-0.460938	0.0195312
4.76667	-0.496094	0.0253906
4.76667	-0.515625	0.0898438
4.76667	-0.371094	-0.0527344
4.76667	-0.492188	0.0410156
4.76667	-0.445312	-0.00976562
4.76667	-0.507812	-0.0625
4.76667	-0.410156	0.0429688
4.76667	-0.457031	0.0566406
