Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
0.00333333333333333,-180,0.438691600101939,4.04145672,-7.1568136243835
0.01335,-178,0.431545408966426,3.91086024,-7.29946998618486
0.025,-176,0.417025898476342,3.6521226,-7.59673946569967
0.035,-174,0.394527717657454,3.26869452,-8.07844959799766
0.0466666666666667,-172,0.364160074692435,2.78486376,-8.77415341086827
0.0566666666666667,-170,0.327457294925613,2.25179388,-9.69690660275519
0.0666833333333333,-168,0.282879267532988,1.68043428,-10.9679776239225
0.0850166666666667,-166,0.236042369078096,1.170036,-12.540200702862
0.095,-164,0.191481069560414,0.769965,-14.3574831066837
0.104983333333333,-162,0.155618122337985,0.508557,-16.1587965822612
0.121666666666667,-160,0.142984474681694,0.42933576,-16.8942223172878
0.133333333333333,-158,0.16104365867677,0.54463626,-15.861127429417
0.15,-156,0.202138566335076,0.85806,-13.8870163770357
0.16,-154,0.256935789644028,1.386336,-11.8035079370694
0.17835,-152,0.315729884553236,2.09339256,-10.013686183992
0.188333333333333,-150,0.372528817677237,2.91433212,-8.5768025187638
0.198333333333333,-148,0.426470350669305,3.81941616,-7.40222313463294
0.21,-146,0.475995798300783,4.758012,-6.44793761713796
0.22,-144,0.519955575025405,5.6774298,-5.68067521751634
0.236683333333333,-142,0.552240889467631,6.40437,-5.15742880244235
0.246666666666667,-140,0.583686559721911,7.15449,-4.67640613742237
0.25835,-138,0.610868234564542,7.83636,-4.2810491559624
0.268333333333333,-136,0.632202499204171,8.39328,-3.98287583305958
0.28,-134,0.646258462226995,8.77065,-3.79187514258123
0.290016666666667,-132,0.655705726679278,9.02895,-3.66582046715011
0.300016666666667,-130,0.658847478556304,9.11568,-3.62430223582479
0.311666666666667,-128,0.656528750322482,9.05163,-3.65492501576998
0.321666666666667,-126,0.649492109266926,8.85864,-3.74852241676592
0.331666666666667,-124,0.639202628279953,8.58018,-3.88722895907736
0.343333333333333,-122,0.626194857851771,8.23452,-4.06581006034087
0.353333333333333,-120,0.610155717829473,7.81809,-4.29118629113721
0.363333333333333,-118,0.590999153975706,7.33488,-4.56826281634936
0.375,-116,0.56890245209526,6.79665,-4.89924388646051
0.385,-114,0.543663498866716,6.20697,-5.29339648408607
0.396666666666667,-112,0.515189285602874,5.57382,-5.76066355162695
0.41335,-110,0.48708602936237,4.9823088,-6.24788653432288
0.423333333333333,-108,0.450427175023888,4.26057744,-6.92750831309438
0.433333333333333,-106,0.412140121803253,3.56704908,-7.69910209778371
0.445016666666667,-104,0.3717816025572,2.90265276,-8.59424209792976
0.455,-102,0.331132662236754,2.30262564,-9.59995958462189
0.466683333333333,-100,0.290479465711434,1.77194472,-10.737691258135
0.483333333333333,-98,0.250247877113873,1.315104,-12.0325919602209
0.493333333333333,-96,0.213866780964225,0.960519,-13.39713334684
0.50335,-94,0.181240172147347,0.689808,-14.8349106797348
0.515,-92,0.158867869627562,0.530019,-15.9792785636473
0.531683333333333,-90,0.14985609764037,0.47159385,-16.4865116185726
0.541683333333333,-88,0.159534541714326,0.53447667,-15.9429054180539
0.560016666666667,-86,0.177912900038193,0.664713,-14.9958512224373
0.57,-84,0.208314665830325,0.911295,-13.6256030729634
0.58,-82,0.242262254592002,1.232511,-12.3142849074572
0.591683333333333,-80,0.278713114151451,1.631301,-11.0968519232139
0.608333333333333,-78,0.319119601403612,2.13858372,-9.92093038306938
0.618333333333333,-76,0.361739685409273,2.7479676,-8.83207686879218
0.63,-74,0.405722466718322,3.45682512,-7.83541885495271
0.640016666666667,-72,0.452289464834192,4.29588096,-6.89167056290886
0.650016666666667,-70,0.493889380327215,5.12246112,-6.1274062398739
0.661666666666667,-68,0.53036236668904,5.90696904,-5.5085460012337
