Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
1.58166666666667,102,0.149482406991592,0.46924479,-16.5081983536235
1.59166666666667,104,0.166841601526718,0.58455852,-15.5539129995309
1.60833333333333,106,0.181826840702906,0.694281,-14.8068401440904
1.61831666666667,108,0.194378496753113,0.793443,-14.2270356172071
1.63,110,0.211730961363708,0.94143,-13.4843126113421
1.64,112,0.220519840377232,1.021209,-13.1310466111139
1.65166666666667,114,0.230967530185522,1.120266,-12.7289813937081
1.66166666666667,116,0.241660919471891,1.2264,-12.335871528876
1.67168333333333,118,0.253442301125917,1.348893,-11.9224179380375
1.68335,120,0.258588476154681,1.404228,-11.7478166621169
1.69335,122,0.261398163727292,1.434909,-11.6539493516287
1.70335,124,0.266381305650378,1.490139,-11.4899251349118
1.715,126,0.263406529911466,1.457043,-11.5874692595147
1.725,128,0.257553877858595,1.393014,-11.7826381356323
1.73501666666667,130,0.255536690124921,1.371279,-11.8509346953361
1.74666666666667,132,0.255943353107675,1.375647,-11.8371228933739
1.75668333333333,134,0.248461264586655,1.296393,-12.0948261738268
1.76835,136,0.232320898758592,1.133433,-12.678234417229
1.77833333333333,138,0.21597222043587,0.979524,-13.3120421332111
1.78833333333333,140,0.197689149929884,0.820701,-14.0803433213531
1.8,142,0.171959297509614,0.62097,-15.2914867547388
1.81666666666667,144,0.145855236450393,0.44674875,-16.7215594870758
1.82668333333333,146,0.127207389722453,0.33981612,-17.909753179025
1.83833333333333,148,0.109397714784176,0.25132506,-19.2198349982579
1.84835,150,0.0915630383943215,0.17605959,-20.7655960857879
1.865,152,0.0799381010532524,0.1341921,-21.9449234542401
1.875,154,0.0726174910059553,0.1107393,-22.7791752079097
1.88666666666667,156,0.0744587133920537,0.1164261,-22.5616894487235
1.89666666666667,158,0.0863029547582237,0.1564122,-21.2794867014027
1.91333333333333,160,0.107967217246718,0.24479532,-19.3341618402839
1.925,162,0.127807159423876,0.34302807,-17.8688963490306
1.93501666666667,164,0.146635261789244,0.4515399,-16.6752316226778
1.945,166,0.162600030750305,0.55521417,-15.7775875321962
1.96333333333333,168,0.171478861671053,0.617505,-15.3157881626194
1.97333333333333,170,0.182471915647313,0.699216,-14.7760793713245
1.98335,172,0.186911743879297,0.733656,-14.5672682108672
1.99501666666667,174,0.188989417693161,0.750057,-14.4712502621577
2.005,176,0.18944392310127,0.753669,-14.4503864254534
2.01501666666667,178,0.181945046648707,0.695184,-14.8011952667834
2.02666666666667,180,0.178081442042679,0.665973,-14.9876267245357
