Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
0.00333333333333333,-180,0.0868170490168838,0.1582812,-21.227899605483
0.0133333333333333,-178,0.0770246713722298,0.1245888,-22.2674029187162
0.0316833333333333,-176,0.121432368007875,0.30966222,-18.3133107176778
0.04835,-174,0.191462790118602,0.769818,-14.3583123311788
0.05835,-172,0.262794596595897,1.450281,-11.6076713737756
0.0750166666666667,-170,0.31943631603185,2.14283076,-9.91231422759073
0.0866833333333333,-168,0.356171587861806,2.6640222,-8.96681455130053
0.0966833333333333,-166,0.36406460965054,2.78340384,-8.77643072675929
0.106666666666667,-164,0.341427005375966,2.4480204,-9.33404262154793
0.118333333333333,-162,0.295788640755523,1.83730932,-10.5803701667501
0.135,-160,0.231946114431779,1.129779,-12.6922579679677
0.145,-158,0.160968941103556,0.544131,-15.8651582568259
0.163333333333333,-156,0.100894102900021,0.21377202,-19.9226843368721
0.180016666666667,-154,0.075256228978072,0.1189335,-22.469150951534
0.190016666666667,-152,0.0942618692791523,0.1865913,-20.5132790425203
0.206666666666667,-150,0.116267622320232,0.28388136,-18.6908241758287
0.21835,-148,0.115076539746379,0.27809481,-18.7802641090174
0.22835,-146,0.0882181387244143,0.16343124,-21.0888421889721
0.251683333333333,-144,0.0408724846320847,0.03508176,-27.7713792158169
0.261683333333333,-142,0.0333139610373789,0.02330622,-29.5474745305639
0.285,-140,0.10806521179362,0.24523989,-19.326281820773
0.301666666666667,-138,0.191575050567656,0.770721,-14.3532210227202
0.313333333333333,-136,0.27291756997306,1.564164,-11.2793700856698
0.33,-134,0.350839450461319,2.58485472,-9.09783155843758
0.34,-132,0.416919800441284,3.65026452,-7.59894957561329
0.3517,-130,0.471060887784159,4.65986556,-6.53845907527263
0.361666666666667,-128,0.512709391370979,5.52028932,-5.80257454905668
0.371666666666667,-126,0.539594662686725,6.1144104,-5.35864709464935
0.390016666666667,-124,0.547412093399479,6.29286,-5.23371224817643
0.400016666666667,-122,0.547786454743087,6.30147,-5.22777421721849
0.41,-120,0.536348767128256,6.04107,-5.4110542665259
0.421683333333333,-118,0.512932744129286,5.5251,-5.79879151914297
0.438333333333333,-116,0.487598277273413,4.99279368,-6.23875674901291
0.44835,-114,0.449489621682192,4.24285932,-6.94560662580923
0.46,-112,0.407618449042729,3.4892088,-7.79492335611252
0.470016666666667,-110,0.367064136085235,2.82945768,-8.7051609212609
0.480016666666667,-108,0.31948577433119,2.14349436,-9.91096949609031
0.491683333333333,-106,0.278721079217199,1.63139424,-11.0966037013327
0.508333333333333,-104,0.229945645751338,1.110375,-12.767496196169
0.51835,-102,0.18944392310127,0.753669,-14.4503864254534
0.535016666666667,-100,0.150719242301705,0.47704209,-16.4366259567638
0.546666666666667,-98,0.108316388418374,0.24638124,-19.3061165810294
0.56335,-96,0.0632012658101086,0.0838824,-23.9854844695295
