Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
0.801683333333333,-38,0.284260443959408,1.696884,-10.9256714003074
0.811666666666667,-36,0.290945011986801,1.777629,-10.7237816805767
0.821683333333333,-34,0.300239904076723,1.893024,-10.4506317469432
0.84,-32,0.306558966595335,1.9735464,-10.2697195319566
0.85,-30,0.314822807305951,2.0813814,-10.0386762550824
0.86,-28,0.323588874963278,2.19890496,-9.80012835832219
0.871666666666667,-26,0.331852376818368,2.312646,-9.58110134947568
0.881666666666667,-24,0.339915048210579,2.42638704,-9.37259217111298
0.893333333333333,-22,0.347427229790643,2.53481928,-9.18272292996132
0.903333333333333,-20,0.354151888319122,2.63389476,-9.01620876448458
0.91335,-18,0.361237041290065,2.7403362,-8.84415446932585
0.925,-16,0.365511258376538,2.80556808,-8.74198482963525
0.935016666666667,-14,0.372134169352936,2.90816064,-8.5860090247171
0.945,-12,0.375111290152669,2.95487808,-8.51679728391628
0.956683333333333,-10,0.374272146973295,2.94167244,-8.53624983045501
0.966666666666667,-8,0.369902689906413,2.873388,-8.63825021028231
0.976666666666667,-6,0.368344621244834,2.84923296,-8.67491335102617
0.98835,-4,0.364940214281737,2.79680856,-8.75556554562263
0.998333333333333,-2,0.366482578030662,2.82049908,-8.71893332332138
1.00835,0,0.363591254020225,2.7761706,-8.78773144059865
1.02001666666667,2,0.362616546781859,2.76130596,-8.81104764451822
1.03,4,0.362986721520223,2.76694656,-8.80218523349106
1.04166666666667,6,0.364901246914833,2.79621132,-8.75649305184618
1.05168333333333,8,0.367335214756222,2.83363836,-8.69874871644709
1.06168333333333,10,0.370726152301129,2.88619548,-8.61893552518963
1.07335,12,0.372066230663305,2.90709888,-8.587594909277
1.08333333333333,14,0.372795922724485,2.9185128,-8.57057692356824
1.09335,16,0.373346487863486,2.9271396,-8.55775859603189
1.105,18,0.373849755918069,2.93503644,-8.54605797125523
1.11501666666667,20,0.372554264503844,2.91473028,-8.57620922029034
1.125,22,0.368554744915867,2.8524846,-8.66995986307322
1.13668333333333,24,0.36593463897259,2.81207136,-8.73192957454055
1.14666666666667,26,0.362529391911883,2.75997876,-8.81313554860835
1.15835,28,0.35723907960916,2.68001496,-8.94082076441207
1.16833333333333,30,0.350650253101292,2.5820676,-9.10251686577854
1.17833333333333,32,0.340695054264074,2.43753552,-9.35268341736637
1.19,34,0.329880160058164,2.28523932,-9.63287606777529
1.2,36,0.318896723093857,2.13559752,-9.92699886879824
1.21001666666667,38,0.30560916216632,1.96133616,-10.2966725949487
