Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
0.418366666666667,-116,0.788828244930416,13.06725,-2.06035094719369
0.428333333333333,-114,0.746833314736294,11.71296,-2.53552634570101
0.44,-112,0.693765089925978,10.10751,-3.17575115052949
0.450033333333333,-110,0.632012658101086,8.38824,-3.98548446952947
0.461666666666667,-108,0.566409745678868,6.73722,-4.93738565516016
0.471683333333333,-106,0.497513818903556,5.19792,-6.06389703644708
0.488333333333333,-104,0.430878544371845,3.89878272,-7.31290262196467
0.498333333333333,-102,0.361822663745653,2.74922844,-8.83008466818598
0.510016666666667,-100,0.28994047664995,1.76537508,-10.7538230293172
0.526666666666667,-98,0.216637946814495,0.985572,-13.2853093800024
0.54335,-96,0.149182974899953,0.46736676,-16.5256147341695
0.555,-94,0.0937322783250253,0.18450054,-20.562216531349
0.565016666666667,-92,0.0976876655468847,0.20040048,-20.2032053731365
0.575,-90,0.156628030696935,0.51517914,-16.1026102494408
0.59335,-88,0.22448385242596,1.058253,-12.976297864217
0.60335,-86,0.299559676859219,1.884456,-10.4703329313417
0.62,-84,0.374086353667171,2.9387526,-8.54056268367779
0.63,-82,0.444185681894408,4.14331932,-7.04870889659153
0.641683333333333,-80,0.513955951419964,5.54716512,-5.78148201211754
0.658333333333333,-78,0.579715447439518,7.05747,-4.73570254016577
0.66835,-76,0.648259207416293,8.82504,-3.76502612204948
0.68,-74,0.708385488275981,10.53801,-2.99460688375043
0.69,-72,0.762817147159134,12.21969,-2.35159106257588
0.700016666666667,-70,0.809116802445728,13.74807,-1.83977559998995
0.711666666666667,-68,0.845428885241095,15.00975,-1.45845835969973
0.721666666666667,-66,0.872874561434803,16.00011,-1.18096326313695
0.731666666666667,-64,0.888138502712274,16.56459,-1.03038603863433
0.743333333333333,-62,0.891666978193092,16.69647,-0.995946332612405
0.75335,-60,0.88102213366067,16.3002,-1.10026361596004
0.765,-58,0.854295031005097,15.32622,-1.36784239394743
0.775,-56,0.809561609761728,13.76319,-1.83500189407643
0.785,-54,0.744929526868146,11.65332,-2.55769622395942
0.796683333333333,-52,0.664115953730973,9.26205,-3.55512173586142
0.806683333333333,-50,0.568225307426552,6.78048,-4.90958855443184
0.82335,-48,0.468521675058903,4.60976376,-6.58540625387072
0.835016666666667,-46,0.361800829186446,2.74889664,-8.83060884290799
0.851666666666667,-44,0.267063662822182,1.497783,-11.4677039774508
0.861666666666667,-42,0.199226002318974,0.833511,-14.0130795906686
0.871666666666667,-40,0.159486676559517,0.534156,-15.9455118368842
0.89,-38,0.141831731287466,0.42244104,-16.9645319160083
0.9,-36,0.105956783643144,0.23576364,-19.4974246668459
0.916666666666667,-34,0.0557404700374871,0.065247,-25.0765874674503
0.926683333333333,-32,0.0894902229296586,0.1681785,-20.9644882008641
0.951666666666667,-30,0.210209419389332,0.927948,-13.5469565466355
0.968333333333333,-28,0.344109749934523,2.48664192,-9.26606043989327
0.97835,-26,0.460381016115999,4.45096428,-6.73765185749339
0.995,-24,0.549372369163212,6.33801,-5.2026637465695
1.00666666666667,-22,0.617616385792994,8.01045,-4.1856238076861
1.01668333333333,-20,0.659416408652378,9.13143,-3.61680500498804
1.02666666666667,-18,0.661702350003383,9.19485,-3.58674645956304
1.03833333333333,-16,0.629269417658287,8.31558,-4.02326748693139
1.04835,-14,0.561960852729085,6.6318,-5.00587874327725
1.065,-12,0.466134744467734,4.5629136,-6.62977049366581
1.07668333333333,-10,0.338102055598602,2.400573,-9.41904377590521
1.09333333333333,-8,0.202042074826012,0.857241,-13.8911636049299
1.11,-6,0.0870171822113311,0.15901179,-21.2078996826182
1.13335,-4,0.0290902045369227,0.01777104,-30.7250645032509
1.14333333333333,-2,0.0257485921945259,0.01392279,-31.784930220893
1.155,0,0.0302129111473886,0.01916922,-30.3961485303936
1.17833333333333,2,0.103318875332632,0.22417059,-19.7164065988498
1.195,4,0.216787914792315,0.986937,-13.2792986387341
1.21168333333333,6,0.3500730209542,2.57357352,-9.11682715357664
1.22168333333333,8,0.474366524957232,4.7254956,-6.47771931611797
1.24,10,0.573027049972338,6.89556,-4.83649753006089
1.25001666666667,12,0.6397577666586,8.59509,-3.87968866148459
1.26,14,0.664695418970223,9.27822,-3.54754628679519
1.27166666666667,16,0.652502873556891,8.94096,-3.70835142792686
1.28166666666667,18,0.604061255172023,7.66269,-4.37838038538144
1.29168333333333,20,0.519316858959922,5.66349,-5.69135156718541
1.31001666666667,22,0.415861130667438,3.63175008,-7.62103339965103
1.32001666666667,24,0.294761259326934,1.8245682,-10.610591933637
1.33668333333333,26,0.171880772630332,0.620403,-15.295454055274
1.36,28,0.0774028423250723,0.1258152,-22.2248618242155
1.37001666666667,30,0.0712242936082907,0.1065309,-22.9474369866746
1.38835,32,0.111654959585322,0.26180343,-19.0424396260201
1.39835,34,0.15080411134979,0.47757948,-16.431736363995
1.41501666666667,36,0.188822668130709,0.748734,-14.4789173985202
1.42666666666667,38,0.248,1.291584,-12.1109663834757
1.44333333333333,40,0.336950500815773,2.38424844,-9.44867787583727
1.45335,42,0.440434921412914,4.07364132,-7.12236507576496
1.47001666666667,44,0.540194409449043,6.12801,-5.34899829404855
1.48168333333333,46,0.639695239938519,8.59341,-3.88053761832425
1.49166666666667,48,0.726312604874788,11.07813,-2.7775283752035
1.50166666666667,50,0.802302935305611,13.51749,-1.91323237769514
1.51333333333333,52,0.85566348525574,15.37536,-1.35394001559108
1.52335,54,0.890421248623369,16.64985,-1.00808969472105
1.53335,56,0.907105286061106,17.27964,-0.846846044870004
1.54501666666667,58,0.906664215682962,17.26284,-0.851070494227004
1.55501666666667,60,0.893722552026075,16.77354,-0.975945660441915
1.56668333333333,62,0.871165885466138,15.93753,-1.19798279461163
1.57668333333333,64,0.839898803428127,14.81403,-1.51546074924536
1.58666666666667,66,0.803380358236371,13.55382,-1.9015758099121
1.59833333333333,68,0.761170151805758,12.16698,-2.37036500570906
1.60835,70,0.709542105868285,10.57245,-2.98043654807196
1.61833333333333,72,0.65133708630785,8.90904,-3.72388385889494
1.63,74,0.58686454996021,7.23261,-4.6292424722486
1.64,76,0.514247022354043,5.55345,-5.77656428644997
1.65666666666667,78,0.445123758071842,4.16083836,-7.03038450059354
1.66835,80,0.361547451934044,2.74504776,-8.83669389764197
1.67833333333333,82,0.281653404027006,1.66590144,-11.0056999113873
1.695,84,0.205596692580401,0.88767,-13.7396775217098
1.71168333333333,86,0.13397428857807,0.37693131,-17.4595708088352
1.73,88,0.0672458177138177,0.094962,-23.4466944199066
