0.39	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.4	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.41	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.42	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.43	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.44	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.45	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.46	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.47	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.48	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.49	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.5	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.51	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.52	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.53	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.54	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.55	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.56	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.57	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.58	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.59	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.6	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.61	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.62	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.63	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.64	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063	-4.96063	4.96063
0.65	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.66	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.67	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.68	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.69	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.7	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.71	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.72	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.73	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.74	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.75	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.76	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.77	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.78	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.79	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.8	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.81	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.82	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.83	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.84	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.85	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.86	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.87	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.88	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.89	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.9	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.91	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.92	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.93	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.94	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.95	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.96	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.97	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.98	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
0.99	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.01	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.02	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.03	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.04	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.05	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.06	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.07	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.08	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.09	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.1	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.11	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.12	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.13	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.14	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.15	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.16	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.17	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.18	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.19	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.2	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.21	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.22	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.23	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.24	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.25	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.26	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.27	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.28	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.29	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.3	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.31	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.32	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.33	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.34	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.35	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.36	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.37	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.38	-4.64567	4.64567	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.39	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.80315	-4.80315	4.80315	-4.80315	4.80315	-4.80315	4.80315
1.4	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.80315	4.80315
1.41	-4.64567	4.64567	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.80315	4.80315
1.42	-4.64567	4.64567	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.80315	4.80315
1.43	-4.64567	4.64567	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.64567
1.44	-4.64567	4.64567	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.64567
1.45	-4.64567	4.64567	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.80315	-4.64567	4.64567	-4.64567	4.64567
1.46	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.47	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.48	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.49	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.5	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.51	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.52	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.53	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.54	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.55	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.56	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.57	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.58	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.59	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.6	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.61	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.62	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.63	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.64	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.65	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.66	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.67	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.68	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.69	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.7	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.71	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
1.72	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567	-4.64567	4.64567
