0	0	0.000497613	0.000681799	0.000934144	0.00127985	0.00175345	0.00240219	0.00329075	0.00450762	0.00617377	0.00845448	0.0115753	0.0158435	0.0216769	0.029642	0.0405039	0.05529	0.0753695	0.102548	0.13917	0.188215	0.253349	0.338875	0.449455	0.589475	0.761844	0.966122	1.1961	1.43751	1.66716	1.85534	1.97219	1.9967	1.92421	1.76822	1.55532	1.31632	1.07822	0.859807	0.671089	0.515066	0.390229	0.292738	0.217956	0.161349	0.118914	0.0873292	0.0639438	0.0466952	0.0340084	0.024696	0.0178709	0.0128743	0.0092199	0.00654949	0.00460025	0.00317974	0.00214746	0.00140122	0.000867072	0.000492122	0.000239234	8.33716e-05	9.11358e-06	9.11358e-06	8.33716e-05	0.000239234	0.000492122	0.000867072	0.00140122	0.00214746	0.00317974	0.00460025	0.00654949	0.0092199	0.0128743	0.0178709	0.024696	0.0340084	0.0466952	0.0639438	0.0873292	0.118914	0.161349	0.217956	0.292738	0.390229	0.515066	0.671089	0.859807	1.07822	1.31632	1.55532	1.76822	1.92421	1.9967	1.97219	1.85534	1.66716	1.43751	1.1961	0.966122	0.761844	0.589475	0.449455	0.338875	0.253349	0.188215	0.13917	0.102548	0.0753695	0.05529	0.0405039	0.029642	0.0216769	0.0158435	0.0115753	0.00845448	0.00617377	0.00450762	0.00329075	0.00240219	0.00175345	0.00127985	0.000934144	0.000681799	0.000497613	0
0.01	0	0.00041669	0.00074497	0.000938824	0.00127323	0.00174643	0.00239257	0.00327758	0.00448958	0.00614907	0.00842067	0.011529	0.0157802	0.0215905	0.0295241	0.0403433	0.0550716	0.0750735	0.102148	0.138633	0.187499	0.252404	0.337642	0.447877	0.587504	0.75946	0.963363	1.19309	1.43449	1.66448	1.85339	1.9713	1.99702	1.92569	1.77059	1.5582	1.31935	1.08112	0.862389	0.673271	0.516842	0.391632	0.293823	0.218783	0.161971	0.119377	0.0876729	0.064197	0.0468809	0.0341441	0.0247948	0.0179425	0.012926	0.00925693	0.00657581	0.00461875	0.00319253	0.0021561	0.00140685	0.000870562	0.000494103	0.000240196	8.37072e-05	9.15026e-06	9.15026e-06	8.37072e-05	0.000240196	0.000494103	0.000870562	0.00140685	0.0021561	0.00319253	0.00461875	0.00657581	0.00925693	0.012926	0.0179425	0.0247948	0.0341441	0.0468809	0.064197	0.0876729	0.119377	0.161971	0.218783	0.293823	0.391632	0.516842	0.673271	0.862389	1.08112	1.31935	1.5582	1.77059	1.92569	1.99702	1.9713	1.85339	1.66448	1.43449	1.19309	0.963363	0.75946	0.587504	0.447877	0.337642	0.252404	0.187499	0.138633	0.102148	0.0750735	0.0550716	0.0403433	0.0295241	0.0215905	0.0157802	0.011529	0.00842067	0.00614907	0.00448958	0.00327758	0.00239257	0.00174643	0.00127323	0.000938824	0.00074497	0.00041669	0
0.02	0	0.000261554	0.000815238	0.0010173	0.00126392	0.00173522	0.00238327	0.00326449	0.0044716	0.00612446	0.00838699	0.011483	0.0157172	0.0215044	0.0294067	0.0401834	0.0548542	0.0747788	0.10175	0.138098	0.186786	0.251462	0.336415	0.446305	0.585537	0.757076	0.960597	1.19007	1.43145	1.66178	1.85144	1.97043	1.99738	1.92718	1.77295	1.56106	1.32237	1.084	0.864966	0.675456	0.518622	0.393041	0.294914	0.219613	0.162596	0.119843	0.088018	0.0644513	0.0470675	0.0342804	0.024894	0.0180144	0.0129779	0.00929411	0.00660224	0.00463732	0.00320537	0.00216478	0.00141251	0.000874065	0.000496091	0.000241163	8.40441e-05	9.18709e-06	9.18709e-06	8.40441e-05	0.000241163	0.000496091	0.000874065	0.00141251	0.00216478	0.00320537	0.00463732	0.00660224	0.00929411	0.0129779	0.0180144	0.024894	0.0342804	0.0470675	0.0644513	0.088018	0.119843	0.162596	0.219613	0.294914	0.393041	0.518622	0.675456	0.864966	1.084	1.32237	1.56106	1.77295	1.92718	1.99738	1.97043	1.85144	1.66178	1.43145	1.19007	0.960597	0.757076	0.585537	0.446305	0.336415	0.251462	0.186786	0.138098	0.10175	0.0747788	0.0548542	0.0401834	0.0294067	0.0215044	0.0157172	0.011483	0.00838699	0.00612446	0.0044716	0.00326449	0.00238327	0.00173522	0.00126392	0.0010173	0.000815238	0.000261554	0
0.03	0	0.00014326	0.000740772	0.00116891	0.00130937	0.00170701	0.00236987	0.00325273	0.00445377	0.00609993	0.00835346	0.0114371	0.0156545	0.0214188	0.0292898	0.0400241	0.0546377	0.0744853	0.101354	0.137566	0.186076	0.250525	0.335192	0.444738	0.583574	0.754693	0.957824	1.18703	1.42839	1.65907	1.84949	1.96957	1.99776	1.92869	1.7753	1.56391	1.32536	1.08688	0.867539	0.677643	0.520407	0.394455	0.296009	0.220447	0.163223	0.120312	0.0883647	0.0647068	0.0472548	0.0344173	0.0249937	0.0180866	0.0130299	0.00933145	0.00662878	0.00465596	0.00321826	0.00217349	0.0014182	0.000877582	0.000498088	0.000242134	8.43823e-05	9.22406e-06	9.22406e-06	8.43823e-05	0.000242134	0.000498088	0.000877582	0.0014182	0.00217349	0.00321826	0.00465596	0.00662878	0.00933145	0.0130299	0.0180866	0.0249937	0.0344173	0.0472548	0.0647068	0.0883647	0.120312	0.163223	0.220447	0.296009	0.394455	0.520407	0.677643	0.867539	1.08688	1.32536	1.56391	1.7753	1.92869	1.99776	1.96957	1.84949	1.65907	1.42839	1.18703	0.957824	0.754693	0.583574	0.444738	0.335192	0.250525	0.186076	0.137566	0.101354	0.0744853	0.0546377	0.0400241	0.0292898	0.0214188	0.0156545	0.0114371	0.00835346	0.00609993	0.00445377	0.00325273	0.00236987	0.00170701	0.00130937	0.00116891	0.000740772	0.00014326	0
0.04	0	0.000100819	0.000552388	0.00124531	0.00147574	0.0016949	0.002331	0.00324092	0.00443819	0.00607536	0.00831998	0.0113914	0.0155921	0.0213334	0.0291734	0.0398656	0.0544222	0.0741932	0.10096	0.137036	0.185369	0.249592	0.333975	0.443177	0.581615	0.752309	0.955043	1.18398	1.42532	1.65634	1.84753	1.96873	1.99815	1.93021	1.77766	1.56674	1.32834	1.08974	0.870107	0.67983	0.522197	0.395874	0.297109	0.221285	0.163854	0.120782	0.088713	0.0649633	0.047443	0.0345548	0.0250937	0.0181591	0.0130822	0.00936893	0.00665542	0.00467469	0.00323121	0.00218223	0.00142391	0.000881114	0.000500093	0.000243108	8.47219e-05	9.26119e-06	9.26119e-06	8.47219e-05	0.000243108	0.000500093	0.000881114	0.00142391	0.00218223	0.00323121	0.00467469	0.00665542	0.00936893	0.0130822	0.0181591	0.0250937	0.0345548	0.047443	0.0649633	0.088713	0.120782	0.163854	0.221285	0.297109	0.395874	0.522197	0.67983	0.870107	1.08974	1.32834	1.56674	1.77766	1.93021	1.99815	1.96873	1.84753	1.65634	1.42532	1.18398	0.955043	0.752309	0.581615	0.443177	0.333975	0.249592	0.185369	0.137036	0.10096	0.0741932	0.0544222	0.0398656	0.0291734	0.0213334	0.0155921	0.0113914	0.00831998	0.00607536	0.00443819	0.00324092	0.002331	0.0016949	0.00147574	0.00124531	0.000552388	0.000100819	0
0.05	0	9.66657e-05	0.000396644	0.00113166	0.0016879	0.00179902	0.00226486	0.00320633	0.00442864	0.00605295	0.00828605	0.0113458	0.0155299	0.0212485	0.0290575	0.0397076	0.0542075	0.0739023	0.100567	0.136509	0.184666	0.248663	0.332763	0.441621	0.57966	0.749925	0.952255	1.18091	1.42222	1.65361	1.84558	1.9679	1.99857	1.93174	1.78001	1.56956	1.3313	1.09258	0.872667	0.682018	0.523991	0.397299	0.298213	0.222127	0.164487	0.121254	0.0890628	0.065221	0.0476319	0.0346928	0.0251942	0.0182319	0.0131348	0.00940657	0.00668218	0.00469349	0.00324421	0.00219101	0.00142963	0.00088466	0.000502105	0.000244087	8.50629e-05	9.29846e-06	9.29846e-06	8.50629e-05	0.000244087	0.000502105	0.00088466	0.00142963	0.00219101	0.00324421	0.00469349	0.00668218	0.00940657	0.0131348	0.0182319	0.0251942	0.0346928	0.0476319	0.065221	0.0890628	0.121254	0.164487	0.222127	0.298213	0.397299	0.523991	0.682018	0.872667	1.09258	1.3313	1.56956	1.78001	1.93174	1.99857	1.9679	1.84558	1.65361	1.42222	1.18091	0.952255	0.749925	0.57966	0.441621	0.332763	0.248663	0.184666	0.136509	0.100567	0.0739023	0.0542075	0.0397076	0.0290575	0.0212485	0.0155299	0.0113458	0.00828605	0.00605295	0.00442864	0.00320633	0.00226486	0.00179902	0.0016879	0.00113166	0.000396644	9.66657e-05	0
0.06	0	8.94426e-05	0.000339996	0.000911413	0.00175541	0.00205509	0.00225818	0.00311428	0.00441062	0.00604119	0.00825266	0.0112994	0.015468	0.0211639	0.0289421	0.0395504	0.0539938	0.0736126	0.100176	0.135984	0.183966	0.247738	0.331556	0.44007	0.577709	0.747539	0.949458	1.17782	1.41911	1.65086	1.84363	1.96707	1.99899	1.93329	1.78237	1.57238	1.33425	1.09541	0.875219	0.684204	0.525787	0.398728	0.299323	0.222973	0.165124	0.121729	0.0894142	0.0654797	0.0478217	0.0348314	0.0252951	0.018305	0.0131875	0.00944436	0.00670904	0.00471236	0.00325726	0.00219983	0.00143539	0.00088822	0.000504126	0.000245069	8.54053e-05	9.33589e-06	9.33589e-06	8.54053e-05	0.000245069	0.000504126	0.00088822	0.00143539	0.00219983	0.00325726	0.00471236	0.00670904	0.00944436	0.0131875	0.018305	0.0252951	0.0348314	0.0478217	0.0654797	0.0894142	0.121729	0.165124	0.222973	0.299323	0.398728	0.525787	0.684204	0.875219	1.09541	1.33425	1.57238	1.78237	1.93329	1.99899	1.96707	1.84363	1.65086	1.41911	1.17782	0.949458	0.747539	0.577709	0.44007	0.331556	0.247738	0.183966	0.135984	0.100176	0.0736126	0.0539938	0.0395504	0.0289421	0.0211639	0.015468	0.0112994	0.00825266	0.00604119	0.00441062	0.00311428	0.00225818	0.00205509	0.00175541	0.000911413	0.000339996	8.94426e-05	0
0.07	0	7.50011e-05	0.000328281	0.000752281	0.0016037	0.00231204	0.00243619	0.00299849	0.0043324	0.00604105	0.00822994	0.0112509	0.0154053	0.0210799	0.0288271	0.0393938	0.053781	0.0733242	0.0997866	0.135462	0.18327	0.246818	0.330355	0.438524	0.57576	0.745151	0.946653	1.17473	1.416	1.64812	1.84168	1.96625	1.99941	1.93483	1.78474	1.5752	1.33718	1.09823	0.877762	0.686387	0.527587	0.400163	0.300438	0.223823	0.165764	0.122206	0.0897672	0.0657397	0.0480123	0.0349706	0.0253964	0.0183785	0.0132404	0.00948231	0.00673601	0.00473131	0.00327036	0.00220868	0.00144116	0.000891795	0.000506155	0.000246055	8.5749e-05	9.37347e-06	9.37347e-06	8.5749e-05	0.000246055	0.000506155	0.000891795	0.00144116	0.00220868	0.00327036	0.00473131	0.00673601	0.00948231	0.0132404	0.0183785	0.0253964	0.0349706	0.0480123	0.0657397	0.0897672	0.122206	0.165764	0.223823	0.300438	0.400163	0.527587	0.686387	0.877762	1.09823	1.33718	1.5752	1.78474	1.93483	1.99941	1.96625	1.84168	1.64812	1.416	1.17473	0.946653	0.745151	0.57576	0.438524	0.330355	0.246818	0.18327	0.135462	0.0997866	0.0733242	0.053781	0.0393938	0.0288271	0.0210799	0.0154053	0.0112509	0.00822994	0.00604105	0.0043324	0.00299849	0.00243619	0.00231204	0.0016037	0.000752281	0.000328281	7.50011e-05	0
0.08	0	6.5586e-05	0.000301758	0.000700112	0.00137357	0.00236084	0.00277875	0.00300724	0.00415966	0.00600797	0.00823512	0.0112074	0.0153383	0.020996	0.0287132	0.0392378	0.053569	0.0730371	0.0993991	0.134941	0.182577	0.245902	0.329159	0.436984	0.573813	0.742759	0.943839	1.17163	1.41288	1.64536	1.83972	1.96542	1.99984	1.93639	1.78711	1.57801	1.34012	1.10104	0.880294	0.688566	0.529388	0.401602	0.301558	0.224678	0.166407	0.122685	0.0901218	0.0660008	0.0482037	0.0351105	0.0254981	0.0184522	0.0132936	0.00952041	0.00676309	0.00475034	0.00328352	0.00221756	0.00144696	0.000895384	0.000508192	0.000247046	8.60942e-05	9.41119e-06	9.41119e-06	8.60942e-05	0.000247046	0.000508192	0.000895384	0.00144696	0.00221756	0.00328352	0.00475034	0.00676309	0.00952041	0.0132936	0.0184522	0.0254981	0.0351105	0.0482037	0.0660008	0.0901218	0.122685	0.166407	0.224678	0.301558	0.401602	0.529388	0.688566	0.880294	1.10104	1.34012	1.57801	1.78711	1.93639	1.99984	1.96542	1.83972	1.64536	1.41288	1.17163	0.943839	0.742759	0.573813	0.436984	0.329159	0.245902	0.182577	0.134941	0.0993991	0.0730371	0.053569	0.0392378	0.0287132	0.020996	0.0153383	0.0112074	0.00823512	0.00600797	0.00415966	0.00300724	0.00277875	0.00236084	0.00137357	0.000700112	0.000301758	6.5586e-05	0
0.09	0	6.25875e-05	0.000264787	0.000675433	0.00123408	0.00218493	0.003064	0.00326791	0.00398583	0.00585683	0.00825273	0.0111955	0.0152671	0.0209074	0.0286006	0.039083	0.0533579	0.0727512	0.0990134	0.134424	0.181887	0.244991	0.327968	0.435447	0.571866	0.740363	0.941018	1.16852	1.40975	1.64261	1.83776	1.96459	2.00026	1.93794	1.78949	1.58084	1.34305	1.10383	0.882816	0.690739	0.531189	0.403045	0.302683	0.225537	0.167053	0.123166	0.0904781	0.066263	0.048396	0.0352508	0.0256002	0.0185262	0.013347	0.00955867	0.00679028	0.00476945	0.00329672	0.00222649	0.00145279	0.000898987	0.000510237	0.00024804	8.64407e-05	9.44907e-06	9.44907e-06	8.64407e-05	0.00024804	0.000510237	0.000898987	0.00145279	0.00222649	0.00329672	0.00476945	0.00679028	0.00955867	0.013347	0.0185262	0.0256002	0.0352508	0.048396	0.066263	0.0904781	0.123166	0.167053	0.225537	0.302683	0.403045	0.531189	0.690739	0.882816	1.10383	1.34305	1.58084	1.78949	1.93794	2.00026	1.96459	1.83776	1.64261	1.40975	1.16852	0.941018	0.740363	0.571866	0.435447	0.327968	0.244991	0.181887	0.134424	0.0990134	0.0727512	0.0533579	0.039083	0.0286006	0.0209074	0.0152671	0.0111955	0.00825273	0.00585683	0.00398583	0.00326791	0.003064	0.00218493	0.00123408	0.000675433	0.000264787	6.25875e-05	0
