1.67	1.97115	3.89717e-16	-0.654132
1.68	1.9359	7.61795e-16	-0.650801
1.69	1.90707	1.14899e-15	-0.646319
1.7	1.88509	1.5184e-15	-0.640845
1.71	1.86997	1.83879e-15	-0.63457
1.72	1.86141	2.08617e-15	-0.627705
1.73	1.85877	2.24649e-15	-0.620477
1.74	1.86119	2.31506e-15	-0.613122
1.75	1.86763	2.29317e-15	-0.605872
1.76	1.87697	2.184e-15	-0.598954
1.77	1.88807	1.9896e-15	-0.592574
1.78	1.89988	1.71033e-15	-0.586917
1.79	1.91147	1.3468e-15	-0.582142
1.8	1.92208	9.03232e-16	-0.578375
1.81	1.93121	3.90722e-16	-0.57571
1.82	1.93857	-1.712e-16	-0.574206
1.83	1.94415	-7.55472e-16	-0.57389
1.84	1.94817	-1.33075e-15	-0.574753
1.85	1.95105	-1.8661e-15	-0.576756
1.86	1.95339	-2.33591e-15	-0.57983
1.87	1.95591	-2.7237e-15	-0.583877
1.88	1.95936	-3.02398e-15	-0.58877
1.89	1.96448	-3.24173e-15	-0.59436
1.9	1.97193	-3.38946e-15	-0.600474
1.91	1.98224	-3.48259e-15	-0.606919
1.92	1.99572	-3.53415e-15	-0.613489
1.93	2.01245	-3.55029e-15	-0.619969
1.94	2.03226	-3.52799e-15	-0.626137
1.95	2.05469	-3.45604e-15	-0.631779
1.96	2.07901	-3.31913e-15	-0.636689
1.97	2.10425	-3.10417e-15	-0.640684
1.98	2.12923	-2.80662e-15	-0.643605
1.99	2.15264	-2.4348e-15	-0.645331
2	2.17308	-2.01043e-15	-0.645782
2.01	2.18913	-1.56515e-15	-0.644923
2.02	2.1995	-1.13423e-15	-0.642767
2.03	2.20301	-7.49443e-16	-0.639377
2.04	2.19874	-4.33825e-16	-0.63486
2.05	2.1861	-1.99538e-16	-0.629367
2.06	2.16483	-4.92953e-17	-0.623085
2.07	2.1351	1.98584e-17	-0.61623
2.08	2.09749	1.22732e-17	-0.609039
2.09	2.05302	-6.92866e-17	-0.601761
2.1	2.0031	-2.24316e-16	-0.594647
2.11	1.94952	-4.53012e-16	-0.587942
2.12	1.89435	-7.53443e-16	-0.58188
2.13	1.83987	-1.11878e-15	-0.576671
2.14	1.78848	-1.53573e-15	-0.5725
2.15	1.7426	-1.98481e-15	-0.56952
2.16	1.70453	-2.44236e-15	-0.567843
2.17	1.67635	-2.88385e-15	-0.567544
2.18	1.65984	-3.28763e-15	-0.568653
2.19	1.65633	-3.63819e-15	-0.571153
2.2	1.66666	-3.9281e-15	-0.57498
2.21	1.69107	-4.15798e-15	-0.580025
2.22	1.72925	-4.33425e-15	-0.586132
2.23	1.78022	-4.46507e-15	-0.593106
2.24	1.84242	-4.55546e-15	-0.600713
2.25	1.91374	-4.60333e-15	-0.608694
2.26	1.99158	-4.59787e-15	-0.616768
2.27	2.07292	-4.52139e-15	-0.624646
2.28	2.15452	-4.35432e-15	-0.632042
2.29	2.23294	-4.08214e-15	-0.638686
2.3	2.3048	-3.70179e-15	-0.644336
2.31	2.36683	-3.22531e-15	-0.648788
2.32	2.4161	-2.67935e-15	-0.651887
2.33	2.45007	-2.10058e-15	-0.653537
2.34	2.4668	-1.52848e-15	-0.653698
2.35	2.46502	-9.97886e-16	-0.652398
2.36	2.44418	-5.33647e-16	-0.649723
2.37	2.40453	-1.48622e-16	-0.645817
2.38	2.34712	1.54839e-16	-0.640876
2.39	2.27379	3.81123e-16	-0.635132
2.4	2.1871	5.36967e-16	-0.628854
2.41	2.09026	6.28028e-16	-0.622324
2.42	1.98698	6.57281e-16	-0.615837
2.43	1.88138	6.25365e-16	-0.609681
2.44	1.77775	5.32318e-16	-0.604132
2.45	1.68044	3.79876e-16	-0.599443
2.46	1.59365	1.73487e-16	-0.595835
2.47	1.52125	-7.65792e-17	-0.593492
2.48	1.4666	-3.55445e-16	-0.592552
2.49	1.4324	-6.45203e-16	-0.593106
2.5	1.42057	-9.27582e-16	-0.595192
2.51	1.43215	-1.187e-15	-0.598794
2.52	1.46722	-1.41299e-15	-0.603838
2.53	1.52487	-1.601e-15	-0.610198
2.54	1.60325	-1.7509e-15	-0.617694
2.55	1.69961	-1.86346e-15	-0.6261
2.56	1.81035	-1.93588e-15	-0.635146
2.57	1.93125	-1.95815e-15	-0.644532
2.58	2.05753	-1.9121e-15	-0.653939
2.59	2.18411	-1.77397e-15	-0.663038
2.6	2.30578	-1.52025e-15	-0.671508
2.61	2.41743	-1.13504e-15	-0.679051
2.62	2.51427	-6.16443e-16	-0.685405
2.63	2.59201	2.02624e-17	-0.690357
2.64	2.64707	7.43908e-16	-0.693756
2.65	2.67675	1.51284e-15	-0.69552
2.66	2.67935	2.28271e-15	-0.695638
2.67	2.65423	3.01439e-15	-0.694177
2.68	2.60191	3.67967e-15	-0.69127
2.69	2.52403	4.26364e-15	-0.687117
2.7	2.42334	4.76359e-15	-0.68197
2.71	2.30353	5.1855e-15	-0.67612
2.72	2.1692	5.53931e-15	-0.669888
2.73	2.0256	5.83467e-15	-0.663605
2.74	1.87845	6.07791e-15	-0.657601
2.75	1.73373	6.27098e-15	-0.652189
2.76	1.59742	6.4122e-15	-0.647655
2.77	1.47525	6.49854e-15	-0.644247
2.78	1.37246	6.52854e-15	-0.642169
2.79	1.29359	6.50497e-15	-0.64157
2.8	1.24226	6.43628e-15	-0.642543
2.81	1.22102	6.33607e-15	-0.645124
2.82	1.23123	6.22075e-15	-0.649286
2.83	1.27298	6.10605e-15	-0.654941
2.84	1.34505	6.00385e-15	-0.661943
2.85	1.44498	5.92079e-15	-0.67009
2.86	1.56911	5.85952e-15	-0.679129
2.87	1.71274	5.82249e-15	-0.688766
2.88	1.87029	5.81659e-15	-0.698668
2.89	2.03554	5.85691e-15	-0.708483
2.9	2.20184	5.96727e-15	-0.717848
2.91	2.36242	6.17697e-15	-0.726407
2.92	2.51063	6.51417e-15	-0.733826
2.93	2.64024	6.99799e-15	-0.739808
2.94	2.74567	7.63194e-15	-0.744112
2.95	2.82228	8.40086e-15	-0.746563
2.96	2.8665	9.27257e-15	-0.747066
2.97	2.87608	1.02035e-14	-0.745612
2.98	2.85013	1.1147e-14	-0.742278
2.99	2.78919	1.20609e-14	-0.737231
3	2.69525	1.29143e-14	-0.730714
3.01	2.57169	1.36903e-14	-0.723039
3.02	2.42312	1.4385e-14	-0.714573
3.03	2.25525	1.50049e-14	-0.705715
3.04	2.07464	1.55615e-14	-0.696882
3.05	1.88849	1.60662e-14	-0.68849
3.06	1.7043	1.65264e-14	-0.680929
3.07	1.52959	1.69434e-14	-0.674554
3.08	1.3716	1.73131e-14	-0.669662
3.09	1.23699	1.7628e-14	-0.666491
3.1	1.13155	1.78822e-14	-0.665201
3.11	1.05996	1.8074e-14	-0.665877
3.12	1.02558	1.82087e-14	-0.668522
3.13	1.0303	1.8298e-14	-0.673063
3.14	1.07445	1.83565e-14	-0.679348
3.15	1.15675	1.83982e-14	-0.687155
3.16	1.27436	1.84323e-14	-0.696198
3.17	1.42296	1.84624e-14	-0.706136
3.18	1.59691	1.84886e-14	-0.716584
3.19	1.7895	1.85121e-14	-0.727122
3.2	1.99313	1.85408e-14	-0.737311
3.21	2.19968	1.85932e-14	-0.746709
3.22	2.40082	1.86987e-14	-0.754885
3.23	2.58832	1.88934e-14	-0.761439
3.24	2.7544	1.92126e-14	-0.766018
3.25	2.89205	1.96821e-14	-0.768334
3.26	2.99535	2.03118e-14	-0.768182
3.27	3.05967	2.10918e-14	-0.765448
3.28	3.08192	2.19945e-14	-0.760127
3.29	3.06068	2.29796e-14	-0.752319
3.3	2.99627	2.40021e-14	-0.742237
3.31	2.89077	2.50201e-14	-0.730196
3.32	2.74794	2.60011e-14	-0.716602
3.33	2.5731	2.69255e-14	-0.701941
3.34	2.37294	2.77865e-14	-0.686747
3.35	2.15524	2.85872e-14	-0.671591
3.36	1.9286	2.93358e-14	-0.657043
3.37	1.70208	3.00402e-14	-0.643652
3.38	1.48482	3.07041e-14	-0.631919
3.39	1.28572	3.13246e-14	-0.622277
3.4	1.11304	3.18931e-14	-0.615066
3.41	0.974059	3.23989e-14	-0.610525
3.42	0.874798	3.28334e-14	-0.60878
3.43	0.819727	3.31935e-14	-0.609838
3.44	0.811585	3.3484e-14	-0.613593
3.45	0.851246	3.37152e-14	-0.619827
3.46	0.937666	3.38995e-14	-0.62822
3.47	1.0679	3.40463e-14	-0.638364
3.48	1.23719	3.41594e-14	-0.649775
3.49	1.43917	3.42364e-14	-0.661912
3.5	1.66606	3.42729e-14	-0.674197
3.51	1.909	3.42681e-14	-0.68603
3.52	2.15839	3.42313e-14	-0.69681
3.53	2.40424	3.41854e-14	-0.70596
3.54	2.63662	3.41666e-14	-0.712943
3.55	2.84602	3.42189e-14	-0.717284
3.56	3.02376	3.43863e-14	-0.718591
3.57	3.16232	3.4704e-14	-0.716573
3.58	3.25572	3.51909e-14	-0.711055
3.59	3.29969	3.58466e-14	-0.701992
3.6	3.29194	3.66522e-14	-0.689476
3.61	3.23221	3.75747e-14	-0.673739
3.62	3.12237	3.85742e-14	-0.655151
3.63	2.96628	3.9611e-14	-0.634209
3.64	2.76974	4.06517e-14	-0.61152
3.65	2.54022	4.16727e-14	-0.58778
3.66	2.2866	4.2661e-14	-0.563742
3.67	2.01882	4.3612e-14	-0.540191
3.68	1.74748	4.45251e-14	-0.5179
3.69	1.48346	4.53996e-14	-0.497603
3.7	1.23742	4.62308e-14	-0.479957
3.71	1.01942	4.70087e-14	-0.465514
3.72	0.838501	4.772e-14	-0.454696
3.73	0.702288	4.83508e-14	-0.447773
3.74	0.616688	4.88917e-14	-0.444854
3.75	0.585633	4.93404e-14	-0.445886
3.76	0.6109	4.97016e-14	-0.45065
3.77	0.692018	4.99849e-14	-0.458777
3.78	0.826272	5.01998e-14	-0.469762
3.79	1.00878	5.03515e-14	-0.482985
3.8	1.23269	5.04387e-14	-0.497733
3.81	1.48941	5.04552e-14	-0.513231
3.82	1.76895	5.03946e-14	-0.528666
3.83	2.06032	5.02573e-14	-0.543219
3.84	2.35197	5.00562e-14	-0.55609
3.85	2.63221	4.98193e-14	-0.566527
3.86	2.88971	4.95887e-14	-0.573853
3.87	3.11397	4.94145e-14	-0.57749
3.88	3.2957	4.93471e-14	-0.576979
3.89	3.42728	4.94285e-14	-0.572004
3.9	3.50299	4.96859e-14	-0.562402
3.91	3.51934	5.01282e-14	-0.548183
3.92	3.47518	5.07461e-14	-0.529529
3.93	3.37175	5.15156e-14	-0.506797
3.94	3.21273	5.24034e-14	-0.480513
3.95	3.004	5.33734e-14	-0.451357
3.96	2.75353	5.43915e-14	-0.420143
3.97	2.47099	5.54297e-14	-0.387787
3.98	2.16744	5.64677e-14	-0.355275
3.99	1.85484	5.7491e-14	-0.32362
4	1.54562	5.84883e-14	-0.293821
4.01	1.25216	5.9448e-14	-0.266819
4.02	0.986317	6.03558e-14	-0.243454
4.03	0.758909	6.11943e-14	-0.224425
4.04	0.579301	6.19451e-14	-0.210262
4.05	0.45501	6.25923e-14	-0.201296
4.06	0.391391	6.31263e-14	-0.197651
4.07	0.391403	6.35455e-14	-0.199233
4.08	0.455481	6.38556e-14	-0.205737
4.09	0.581496	6.40655e-14	-0.216664
4.1	0.764825	6.41836e-14	-0.231337
4.11	0.99852	6.42135e-14	-0.248936
4.12	1.27358	6.41534e-14	-0.268527
4.13	1.57927	6.39981e-14	-0.289104
4.14	1.90359	6.37445e-14	-0.309619
4.15	2.23371	6.3397e-14	-0.32903
4.16	2.55649	6.29727e-14	-0.34633
4.17	2.859	6.25026e-14	-0.360584
4.18	3.12907	6.20298e-14	-0.370964
4.19	3.35574	6.16044e-14	-0.376772
4.2	3.52973	6.12766e-14	-0.377471
4.21	3.64382	6.10898e-14	-0.372698
4.22	3.69316	6.10752e-14	-0.36229
4.23	3.67544	6.12483e-14	-0.346284
4.24	3.59104	6.16085e-14	-0.32493
4.25	3.44301	6.21406e-14	-0.298683
4.26	3.23694	6.28191e-14	-0.268196
4.27	2.98079	6.36123e-14	-0.234304
4.28	2.68454	6.44875e-14	-0.197991
4.29	2.35983	6.54146e-14	-0.160364
4.3	2.01948	6.63676e-14	-0.122606
4.31	1.67699	6.73243e-14	-0.085932
4.32	1.34599	6.82643e-14	-0.0515382
4.33	1.03973	6.91667e-14	-0.0205499
4.34	0.770484	7.00085e-14	0.00602739
4.35	0.549114	7.07656e-14	0.0273541
4.36	0.384599	7.14153e-14	0.0427947
4.37	0.283673	7.19396e-14	0.0519468
4.38	0.250552	7.23284e-14	0.0546592
4.39	0.286753	7.25806e-14	0.0510386
4.4	0.39103	7.27024e-14	0.0414432
4.41	0.55941	7.27039e-14	0.0264657
4.42	0.785349	7.25948e-14	0.00690642
4.43	1.05999	7.23815e-14	-0.0162624
4.44	1.3725	7.20666e-14	-0.0419381
4.45	1.71052	7.16511e-14	-0.0689328
4.46	2.06065	7.11377e-14	-0.0960195
4.47	2.40898	7.05359e-14	-0.121979
4.48	2.74162	6.98644e-14	-0.145643
4.49	3.04533	6.91522e-14	-0.165935
4.5	3.30799	6.84373e-14	-0.181907
4.51	3.51908	6.77629e-14	-0.19277
4.52	3.67017	6.7173e-14	-0.197919
4.53	3.75519	6.67076e-14	-0.196957
4.54	3.77073	6.63983e-14	-0.189707
4.55	3.71611	6.62646e-14	-0.176224
4.56	3.5935	6.63131e-14	-0.156791
4.57	3.40776	6.6537e-14	-0.131923
4.58	3.16628	6.69184e-14	-0.102345
4.59	2.87866	6.74319e-14	-0.0689796
4.6	2.55637	6.80484e-14	-0.03291
4.61	2.21223	6.87386e-14	0.00465143
4.62	1.85995	6.94743e-14	0.0424106
4.63	1.51354	7.0229e-14	0.079041
4.64	1.18677	7.09759e-14	0.113238
4.65	0.892598	7.16869e-14	0.143774
4.66	0.642683	7.23323e-14	0.169553
4.67	0.446887	7.28821e-14	0.189656
4.68	0.312901	7.33094e-14	0.203387
4.69	0.245931	7.35939e-14	0.210303
4.7	0.2485	7.37245e-14	0.21023
4.71	0.320347	7.37004e-14	0.203274
4.72	0.458444	7.3529e-14	0.189814
4.73	0.65713	7.32227e-14	0.170478
4.74	0.908337	7.27952e-14	0.146119
4.75	1.20192	7.22589e-14	0.11777
4.76	1.52609	7.16237e-14	0.0866036
4.77	1.86785	7.08982e-14	0.0538778
4.78	2.21356	7.00918e-14	0.0208876
4.79	2.54948	6.92172e-14	-0.0110857
4.8	2.8623	6.8292e-14	-0.0408205
4.81	3.13969	6.73401e-14	-0.0671978
4.82	3.37079	6.63912e-14	-0.0892373
4.83	3.54664	6.54791e-14	-0.106129
4.84	3.66052	6.46401e-14	-0.117258
4.85	3.70822	6.39092e-14	-0.122221
4.86	3.6882	6.33166e-14	-0.120841
4.87	3.60161	6.28844e-14	-0.113175
4.88	3.45228	6.26236e-14	-0.0995076
4.89	3.24651	6.25336e-14	-0.0803493
4.9	2.9928	6.26026e-14	-0.0564199
4.91	2.70155	6.28104e-14	-0.0286269
4.92	2.38455	6.31319e-14	0.00196421
4.93	2.05456	6.35396e-14	0.0341665
4.94	1.72478	6.40051e-14	0.0667153
4.95	1.40828	6.4499e-14	0.0983169
4.96	1.11755	6.49901e-14	0.127701
4.97	0.863902	6.54448e-14	0.153673
4.98	0.657121	6.58276e-14	0.175166
4.99	0.505024	6.61041e-14	0.191289
5	0.413184	6.62443e-14	0.201362
5.01	0.384721	6.62265e-14	0.204952
5.02	0.420198	6.60397e-14	0.201883
5.03	0.517617	6.56841e-14	0.192249
5.04	0.672528	6.5169e-14	0.1764
5.05	0.878227	6.45102e-14	0.154927
5.06	1.12605	6.37261e-14	0.128628
5.07	1.40573	6.28354e-14	0.0984727
5.08	1.70584	6.18555e-14	0.0655533
5.09	2.01426	6.08023e-14	0.0310408
5.1	2.31866	5.96908e-14	-0.00386506
5.11	2.60702	5.85364e-14	-0.0379822
5.12	2.8681	5.7356e-14	-0.0701892
5.13	3.09185	5.61696e-14	-0.0994628
5.14	3.26987	5.50006e-14	-0.12491
5.15	3.39567	5.38764e-14	-0.145796
5.16	3.46494	5.28273e-14	-0.161559
5.17	3.47566	5.18838e-14	-0.171833
5.18	3.42819	5.10736e-14	-0.176446
5.19	3.32523	5.04175e-14	-0.175433
5.2	3.17162	4.99265e-14	-0.169028
5.21	2.97418	4.96006e-14	-0.157658
5.22	2.74139	4.94295e-14	-0.141931
5.23	2.48299	4.93947e-14	-0.122612
5.24	2.20963	4.94725e-14	-0.100606
5.25	1.93236	4.96359e-14	-0.0769179
5.26	1.66224	4.98557e-14	-0.05262
5.27	1.40986	5.01001e-14	-0.0288102
5.28	1.1849	5.03343e-14	-0.00656811
5.29	0.995824	5.05207e-14	0.0130902
5.3	0.849483	5.06212e-14	0.0292548
5.31	0.750911	5.05996e-14	0.0411608
5.32	0.703139	5.04265e-14	0.0482211
5.33	0.707111	5.00818e-14	0.0500501
5.34	0.761684	4.95571e-14	0.0464778
5.35	0.863709	4.8855e-14	0.0375528
5.36	1.0082	4.79875e-14	0.0235349
5.37	1.18858	4.69733e-14	0.00487766
5.38	1.39696	4.58345e-14	-0.0177981
5.39	1.62449	4.45945e-14	-0.0437365
5.4	1.86176	4.32768e-14	-0.0720835
5.41	2.09915	4.19034e-14	-0.101925
5.42	2.32726	4.04953e-14	-0.132327
5.43	2.53729	3.9072e-14	-0.162369
5.44	2.72134	3.76531e-14	-0.191177
5.45	2.87276	3.62588e-14	-0.217951
5.46	2.98635	3.49111e-14	-0.241989
5.47	3.05858	3.36346e-14	-0.262705
5.48	3.08765	3.24552e-14	-0.279639
5.49	3.07353	3.1398e-14	-0.29247
5.5	3.01795	3.04841e-14	-0.30102
5.51	2.92424	2.97273e-14	-0.305257
5.52	2.79717	2.91321e-14	-0.305293
5.53	2.64272	2.86929e-14	-0.30138
5.54	2.4678	2.83956e-14	-0.293901
5.55	2.27995	2.82194e-14	-0.283359
5.56	2.08698	2.81393e-14	-0.270362
5.57	1.89669	2.81274e-14	-0.255597
5.58	1.71652	2.8153e-14	-0.23981
5.59	1.55325	2.81826e-14	-0.223774
5.6	1.41278	2.81798e-14	-0.20826
5.61	1.29988	2.81067e-14	-0.194005
5.62	1.21805	2.79264e-14	-0.181682
5.63	1.1694	2.76068e-14	-0.17187
5.64	1.15463	2.71236e-14	-0.165034
5.65	1.17306	2.64629e-14	-0.161506
5.66	1.22266	2.56213e-14	-0.161477
5.67	1.30026	2.46052e-14	-0.164991
5.68	1.40163	2.34291e-14	-0.171956
5.69	1.52178	2.21129e-14	-0.182151
5.7	1.65517	2.06802e-14	-0.195246
5.71	1.79593	1.91574e-14	-0.21082
5.72	1.93817	1.75717e-14	-0.228387
5.73	2.0762	1.59509e-14	-0.247418
5.74	2.20476	1.43219e-14	-0.267363
5.75	2.31924	1.27106e-14	-0.287672
5.76	2.41582	1.11414e-14	-0.307809
5.77	2.49162	9.63788e-15	-0.32727
5.78	2.54473	8.22281e-15	-0.345591
5.79	2.57433	6.91815e-15	-0.362358
5.8	2.58058	5.74387e-15	-0.377213
5.81	2.5646	4.71604e-15	-0.389862
5.82	2.52839	3.84452e-15	-0.400076
5.83	2.47464	3.13122e-15	-0.4077
5.84	2.40663	2.56956e-15	-0.412651
5.85	2.32802	2.1453e-15	-0.414928
5.86	2.24266	1.83844e-15	-0.414606
5.87	2.15445	1.6251e-15	-0.411839
5.88	2.06709	1.47886e-15	-0.406854
5.89	1.98399	1.37114e-15	-0.399947
5.9	1.90812	1.27092e-15	-0.391469
5.91	1.84187	1.14478e-15	-0.381811
5.92	1.78703	9.57803e-16	-0.371396
5.93	1.74471	6.75842e-16	-0.360653
5.94	1.71536	2.68564e-16	-0.350004
5.95	1.6988	-2.87489e-16	-0.339848
5.96	1.6943	-1.00686e-15	-0.330542
5.97	1.7006	-1.89467e-15	-0.322398
5.98	1.71611	-2.94751e-15	-0.315669
5.99	1.73894	-4.15514e-15	-0.310547
6	1.76711	-5.50211e-15	-0.307166
6.01	1.7986	-6.96886e-15	-0.3056
6.02	1.8315	-8.53218e-15	-0.305874
6.03	1.86412	-1.01655e-14	-0.307965
6.04	1.89506	-1.18395e-14	-0.311812
6.05	1.92327	-1.35227e-14	-0.317316
