Merged spectral data

 274.41; 0.01418
 275.01; 0.01425
 275.61; 0.01304
 276.22; 0.01251
 276.82; 0.01223
 277.42; 0.01414
 278.03; 0.01534
 278.63; 0.01526
 279.24; 0.01336
 279.84; 0.01371
 280.44; 0.01727
 281.05; 0.01967
 281.65; 0.01953
 282.25; 0.01956
 282.86; 0.01929
 283.46; 0.01934
 284.06; 0.01675
 284.67; 0.01793
 285.27; 0.01865
 285.87; 0.01992
 286.48; 0.02185
 287.08; 0.02243
 287.68; 0.02553
 288.29; 0.02502
 288.89; 0.02535
 289.49; 0.02576
 290.10; 0.02559
 290.70; 0.02695
 291.30; 0.02726
 291.91; 0.02785
 292.51; 0.02957
 293.11; 0.02964
 293.72; 0.03141
 294.32; 0.03271
 294.92; 0.03272
 295.52; 0.03270
 296.13; 0.03280
 296.73; 0.03357
 297.33; 0.03312
 297.94; 0.03433
 298.54; 0.03439
 299.14; 0.03408
 299.74; 0.03258
 300.35; 0.03120
 300.95; 0.03362
 301.55; 0.03546
 302.15; 0.04111
 302.76; 0.03968
 303.36; 0.03968
 303.96; 0.03936
 304.56; 0.04055
 305.17; 0.03946
 305.77; 0.04120
 306.37; 0.04329
 306.97; 0.04370
 307.58; 0.04526
 308.18; 0.04517
 308.78; 0.04714
 309.38; 0.04904
 309.98; 0.05053
 310.59; 0.04404
 311.19; 0.04760
 311.79; 0.04933
 312.39; 0.05520
 313.00; 0.05224
 313.60; 0.05443
 314.20; 0.05766
 314.80; 0.06175
 315.40; 0.06400
 316.01; 0.06691
 316.61; 0.06781
 317.21; 0.06767
 317.81; 0.07250
 318.41; 0.07030
 319.01; 0.06895
 319.62; 0.07033
 320.22; 0.08390
 320.82; 0.09262
 321.42; 0.09720
 322.02; 0.09385
 322.62; 0.08361
 323.23; 0.07601
 323.83; 0.07600
 324.43; 0.08363
 325.03; 0.08952
 325.63; 0.08506
 326.23; 0.08255
 326.83; 0.08639
 327.44; 0.09087
 328.04; 0.09561
 328.64; 0.09709
 329.24; 0.10144
 329.84; 0.09781
 330.44; 0.09657
 331.04; 0.10044
 331.64; 0.11243
 332.24; 0.11915
 332.85; 0.12151
 333.45; 0.11953
 334.05; 0.11686
 334.65; 0.11631
 335.25; 0.11870
 335.85; 0.12545
 336.45; 0.12595
 337.05; 0.11702
 337.65; 0.10893
 338.25; 0.11924
 338.85; 0.13057
 339.46; 0.13516
 340.06; 0.11590
 340.66; 0.11915
 341.26; 0.12867
 341.86; 0.14203
 342.46; 0.14570
 343.06; 0.15335
 343.66; 0.15759
 344.26; 0.15121
 344.86; 0.14986
 345.46; 0.15064
 346.06; 0.15475
 346.66; 0.15501
 347.26; 0.14833
 347.86; 0.15090
 348.46; 0.14648
 349.06; 0.15366
 349.66; 0.15951
 350.26; 0.15789
 350.86; 0.15096
 351.46; 0.15379
 352.06; 0.16577
 352.66; 0.17010
 353.26; 0.18094
 353.86; 0.17294
 354.46; 0.17237
 355.06; 0.17266
 355.66; 0.17546
 356.26; 0.18415
 356.86; 0.18470
 357.46; 0.19632
 358.06; 0.20852
 358.66; 0.21048
 359.26; 0.19779
 359.86; 0.18792
 360.46; 0.19694
 361.06; 0.20201
