1e-05,1.30092e-10
0.0166767,0.000476237
0.0333433,0.00173938
0.05001,0.00357167
0.0666767,0.00579035
0.0833433,0.0082434
0.10001,0.0108057
0.116677,0.0133756
0.133343,0.015872
0.15001,0.018231
0.166677,0.0204044
0.183343,0.0223566
0.20001,0.0240632
0.216677,0.0255091
0.233343,0.0266868
0.25001,0.0275956
0.266677,0.0282399
0.283343,0.0286282
0.30001,0.0287727
0.316677,0.0286879
0.333343,0.0283905
0.35001,0.0278983
0.366677,0.0272302
0.383343,0.0264055
0.40001,0.0254437
0.416677,0.024364
0.433343,0.0231855
0.45001,0.0219265
0.466677,0.0206047
0.483343,0.019237
0.50001,0.0178395
0.516677,0.0164272
0.533343,0.0150142
0.55001,0.0136136
0.566677,0.0122375
0.583343,0.0108969
0.60001,0.00960222
0.616677,0.00836248
0.633343,0.00718607
0.65001,0.00608043
0.666677,0.00505223
0.683343,0.00410735
0.70001,0.00325093
0.716677,0.00248747
0.733343,0.00182082
0.75001,0.00125425
0.766677,0.000790497
0.783343,0.0004318
0.80001,0.000179949
0.816677,3.63171e-05
0.833343,1.90071e-06
0.85001,7.73531e-05
0.866676,0.000263015
0.883343,0.000558946
0.90001,0.000964948
0.916676,0.00148059
0.933343,0.00210523
0.95001,0.00283805
0.966676,0.00367803
0.983343,0.00462401
1.00001,0.0056747
1.01668,0.00682864
1.03334,0.00808428
1.05001,0.00943995
1.06668,0.0108939
1.08334,0.0124442
1.10001,0.0140888
1.11668,0.0158259
1.13334,0.0176531
1.15001,0.0195684
1.16668,0.0215694
1.18334,0.0236537
1.20001,0.025819
1.21668,0.0280628
1.23334,0.0303825
1.25001,0.0327757
1.26668,0.0352396
1.28334,0.0377717
1.30001,0.0403693
1.31668,0.0430296
1.33334,0.04575
1.35001,0.0485277
1.36668,0.0513599
1.38334,0.054244
1.40001,0.057177
1.41668,0.0601562
1.43334,0.063179
1.45001,0.0662423
1.46668,0.0693437
1.48334,0.0724801
1.50001,0.075649
1.51668,0.0788476
1.53334,0.0820733
1.55001,0.0853232
1.56668,0.0885949
1.58334,0.0918856
1.60001,0.0951928
1.61668,0.0985139
1.63334,0.101846
1.65001,0.105188
1.66668,0.108536
1.68334,0.111888
1.70001,0.115241
1.71668,0.118595
1.73334,0.121945
1.75001,0.12529
1.76668,0.128628
1.78334,0.131956
1.80001,0.135273
1.81668,0.138577
1.83334,0.141865
1.85001,0.145135
1.86668,0.148387
1.88334,0.151617
1.90001,0.154825
1.91668,0.158008
1.93334,0.161164
1.95001,0.164294
1.96668,0.167393
1.98334,0.170462
2.00001,0.173499
2.01668,0.176503
2.03334,0.179471
2.05001,0.182404
2.06668,0.185299
2.08334,0.188156
2.10001,0.190973
2.11668,0.19375
2.13334,0.196485
2.15001,0.199178
2.16668,0.201827
2.18334,0.204432
2.20001,0.206992
2.21668,0.209507
2.23334,0.211975
2.25001,0.214396
2.26668,0.21677
2.28334,0.219096
2.30001,0.221373
2.31668,0.223601
2.33334,0.225779
2.35001,0.227908
2.36668,0.229987
2.38334,0.232015
2.40001,0.233993
2.41668,0.23592
2.43334,0.237797
2.45001,0.239622
2.46668,0.241396
2.48334,0.243119
2.50001,0.244791
2.51668,0.246411
2.53334,0.247981
2.55001,0.249499
2.56668,0.250966
2.58334,0.252383
2.60001,0.253749
2.61668,0.255065
2.63334,0.25633
2.65001,0.257546
2.66668,0.258712
2.68334,0.259828
2.70001,0.260895
2.71668,0.261914
2.73334,0.262884
2.75001,0.263806
2.76668,0.26468
2.78334,0.265507
2.80001,0.266286
2.81668,0.26702
2.83334,0.267707
2.85001,0.268349
2.86668,0.268946
2.88334,0.269498
2.90001,0.270005
2.91668,0.270469
2.93334,0.27089
2.95001,0.271269
2.96668,0.271605
2.98334,0.271899
3.00001,0.272152
3.01668,0.272365
3.03334,0.272538
3.05001,0.272671
3.06668,0.272765
3.08334,0.272821
3.10001,0.272839
3.11668,0.272819
3.13334,0.272763
3.15001,0.272671
3.16668,0.272543
3.18334,0.27238
3.20001,0.272182
3.21668,0.271951
3.23334,0.271686
3.25001,0.271388
3.26668,0.271058
3.28334,0.270696
3.30001,0.270303
3.31668,0.269879
3.33334,0.269425
3.35001,0.268942
3.36668,0.268429
3.38334,0.267888
3.40001,0.267319
3.41668,0.266722
3.43334,0.266099
3.45001,0.265449
3.46668,0.264773
3.48334,0.264072
3.50001,0.263346
3.51668,0.262596
3.53334,0.261821
3.55001,0.261024
3.56668,0.260203
3.58334,0.25936
3.60001,0.258496
3.61668,0.257609
3.63334,0.256702
3.65001,0.255774
3.66668,0.254827
3.68334,0.25386
3.70001,0.252873
3.71668,0.251869
3.73334,0.250846
3.75001,0.249805
3.76668,0.248747
3.78334,0.247672
3.80001,0.246581
3.81668,0.245474
3.83334,0.244352
3.85001,0.243214
3.86668,0.242062
3.88334,0.240896
3.90001,0.239716
3.91668,0.238522
3.93334,0.237316
3.95001,0.236097
3.96668,0.234866
3.98334,0.233623
4.00001,0.232369
4.01668,0.231104
4.03334,0.229828
4.05001,0.228542
4.06668,0.227246
4.08334,0.225941
4.10001,0.224627
4.11668,0.223305
4.13334,0.221974
4.15001,0.220635
4.16668,0.219288
4.18334,0.217935
4.20001,0.216574
4.21668,0.215207
4.23334,0.213834
4.25001,0.212455
4.26668,0.211071
4.28334,0.209682
4.30001,0.208287
4.31668,0.206889
4.33334,0.205486
4.35001,0.204079
4.36668,0.202669
4.38334,0.201256
4.40001,0.19984
4.41668,0.198421
4.43334,0.197
4.45001,0.195577
4.46668,0.194152
4.48334,0.192726
4.50001,0.191299
4.51668,0.189871
4.53334,0.188442
4.55001,0.187013
4.56668,0.185584
4.58334,0.184156
4.60001,0.182728
4.61668,0.1813
4.63334,0.179874
4.65001,0.178449
4.66668,0.177026
4.68334,0.175604
4.70001,0.174184
4.71668,0.172766
4.73334,0.171351
4.75001,0.169938
4.76668,0.168529
4.78334,0.167122
4.80001,0.165719
4.81668,0.164319
4.83334,0.162922
4.85001,0.16153
4.86668,0.160142
4.88334,0.158757
4.90001,0.157378
4.91668,0.156002
4.93334,0.154632
4.95001,0.153266
4.96668,0.151906
4.98334,0.15055
5.00001,0.1492
5.01668,0.147856
5.03334,0.146517
5.05001,0.145183
5.06668,0.143856
5.08334,0.142535
5.10001,0.14122
5.11668,0.139911
5.13334,0.138608
5.15001,0.137312
5.16668,0.136023
5.18334,0.13474
5.20001,0.133464
5.21668,0.132195
5.23334,0.130932
5.25001,0.129677
5.26668,0.128429
5.28334,0.127188
5.30001,0.125955
5.31668,0.124728
5.33334,0.123509
5.35001,0.122298
5.36668,0.121094
5.38334,0.119897
5.40001,0.118708
5.41668,0.117527
5.43334,0.116354
5.45001,0.115188
5.46668,0.11403
5.48334,0.11288
5.50001,0.111737
5.51668,0.110603
5.53334,0.109476
5.55001,0.108358
5.56668,0.107247
5.58334,0.106144
5.60001,0.105049
5.61668,0.103963
5.63334,0.102884
5.65001,0.101813
5.66668,0.10075
5.68334,0.099695
5.70001,0.0986481
5.71668,0.0976092
5.73334,0.0965782
5.75001,0.0955553
5.76668,0.0945404
5.78334,0.0935334
5.80001,0.0925344
5.81668,0.0915433
5.83334,0.0905601
5.85001,0.0895849
5.86668,0.0886175
5.88334,0.0876581
5.90001,0.0867065
5.91668,0.0857627
5.93334,0.0848267
5.95001,0.0838986
5.96668,0.0829782
5.98334,0.0820655
6.00001,0.0811606
6.01668,0.0802633
6.03334,0.0793737
6.05001,0.0784917
6.06668,0.0776174
6.08334,0.0767505
6.10001,0.0758913
6.11668,0.0750395
6.13334,0.0741952
6.15001,0.0733584
6.16668,0.0725289
6.18334,0.0717068
6.20001,0.0708921
6.21668,0.0700847
6.23334,0.0692845
6.25001,0.0684916
6.26668,0.0677058
6.28334,0.0669273
6.30001,0.0661558
6.31668,0.0653915
6.33334,0.0646341
6.35001,0.0638838
6.36668,0.0631405
6.38334,0.0624041
6.40001,0.0616746
6.41668,0.060952
6.43334,0.0602362
6.45001,0.0595272
6.46668,0.0588249
6.48334,0.0581294
6.50001,0.0574405
6.51668,0.0567583
6.53334,0.0560826
6.55001,0.0554135
6.56668,0.0547509
6.58334,0.0540948
6.60001,0.0534452
6.61668,0.0528019
6.63334,0.052165
6.65001,0.0515345
6.66668,0.0509102
6.68334,0.0502922
6.70001,0.0496803
6.71668,0.0490747
6.73334,0.0484752
6.75001,0.0478817
6.76668,0.0472944
6.78334,0.046713
6.80001,0.0461376
6.81668,0.0455682
6.83334,0.0450046
6.85001,0.044447
6.86668,0.0438951
6.88334,0.0433491
6.90001,0.0428087
6.91668,0.0422741
6.93334,0.0417452
6.95001,0.0412219
6.96668,0.0407041
6.98334,0.040192
7.00001,0.0396853
7.01668,0.0391841
7.03334,0.0386884
7.05001,0.038198
7.06668,0.0377131
7.08334,0.0372334
7.10001,0.036759
7.11668,0.0362899
7.13334,0.0358259
