1e-05,1.13404e-15
0.0166767,2.8032e-08
0.0333433,2.78568e-07
0.05001,1.14692e-06
0.0666767,3.19379e-06
0.0833433,7.11271e-06
0.10001,1.37015e-05
0.116677,2.38372e-05
0.133343,3.8454e-05
0.15001,5.85248e-05
0.166677,8.50443e-05
0.183343,0.000119015
0.20001,0.000161437
0.216677,0.000213296
0.233343,0.000275554
0.25001,0.000349146
0.266677,0.000434974
0.283343,0.0005339
0.30001,0.000646745
0.316677,0.000774287
0.333343,0.000917256
0.35001,0.00107634
0.366677,0.00125218
0.383343,0.00144536
0.40001,0.00165644
0.416677,0.00188592
0.433343,0.00213426
0.45001,0.00240188
0.466677,0.00268916
0.483343,0.00299644
0.50001,0.00332403
0.516677,0.00367219
0.533343,0.00404117
0.55001,0.00443117
0.566677,0.00484238
0.583343,0.00527496
0.60001,0.00572902
0.616677,0.00620467
0.633343,0.00670201
0.65001,0.0072211
0.666677,0.00776198
0.683343,0.00832469
0.70001,0.00890925
0.716677,0.00951565
0.733343,0.0101439
0.75001,0.0107939
0.766677,0.0114657
0.783343,0.0121593
0.80001,0.0128745
0.816677,0.0136113
0.833343,0.0143696
0.85001,0.0151493
0.866676,0.0159504
0.883343,0.0167727
0.90001,0.0176162
0.916676,0.0184806
0.933343,0.0193659
0.95001,0.0202719
0.966676,0.0211985
0.983343,0.0221455
1.00001,0.0231128
1.01668,0.0241001
1.03334,0.0251073
1.05001,0.0261341
1.06668,0.0271804
1.08334,0.028246
1.10001,0.0293306
1.11668,0.0304339
1.13334,0.0315558
1.15001,0.0326959
1.16668,0.0338539
1.18334,0.0350297
1.20001,0.0362228
1.21668,0.037433
1.23334,0.03866
1.25001,0.0399033
1.26668,0.0411628
1.28334,0.042438
1.30001,0.0437286
1.31668,0.0450341
1.33334,0.0463543
1.35001,0.0476888
1.36668,0.0490371
1.38334,0.0503989
1.40001,0.0517737
1.41668,0.0531611
1.43334,0.0545607
1.45001,0.0559721
1.46668,0.0573949
1.48334,0.0588285
1.50001,0.0602726
1.51668,0.0617268
1.53334,0.0631904
1.55001,0.0646632
1.56668,0.0661445
1.58334,0.0676341
1.60001,0.0691313
1.61668,0.0706357
1.63334,0.0721469
1.65001,0.0736644
1.66668,0.0751876
1.68334,0.0767161
1.70001,0.0782495
1.71668,0.0797872
1.73334,0.0813288
1.75001,0.0828738
1.76668,0.0844217
1.78334,0.085972
1.80001,0.0875243
1.81668,0.089078
1.83334,0.0906328
1.85001,0.0921881
1.86668,0.0937435
1.88334,0.0952984
1.90001,0.0968526
1.91668,0.0984054
1.93334,0.0999565
1.95001,0.101505
1.96668,0.103052
1.98334,0.104595
2.00001,0.106134
2.01668,0.10767
2.03334,0.109201
2.05001,0.110728
2.06668,0.112249
2.08334,0.113764
2.10001,0.115274
2.11668,0.116777
2.13334,0.118274
2.15001,0.119763
2.16668,0.121245
2.18334,0.122719
2.20001,0.124185
2.21668,0.125642
2.23334,0.12709
2.25001,0.128529
2.26668,0.129958
2.28334,0.131378
2.30001,0.132787
2.31668,0.134186
2.33334,0.135574
2.35001,0.13695
2.36668,0.138316
2.38334,0.13967
2.40001,0.141012
2.41668,0.142341
2.43334,0.143659
2.45001,0.144964
2.46668,0.146255
2.48334,0.147534
2.50001,0.1488
2.51668,0.150052
2.53334,0.15129
2.55001,0.152514
2.56668,0.153724
2.58334,0.15492
2.60001,0.156102
2.61668,0.157269
2.63334,0.158421
2.65001,0.159558
2.66668,0.16068
2.68334,0.161787
2.70001,0.162879
2.71668,0.163955
2.73334,0.165015
2.75001,0.16606
2.76668,0.167089
2.78334,0.168102
2.80001,0.169099
2.81668,0.17008
2.83334,0.171045
2.85001,0.171994
2.86668,0.172926
2.88334,0.173842
2.90001,0.174741
2.91668,0.175624
2.93334,0.17649
2.95001,0.177339
2.96668,0.178172
2.98334,0.178989
3.00001,0.179788
3.01668,0.180571
3.03334,0.181337
3.05001,0.182086
