Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
0.00333333333333333,-180,0.610622633055801,7.83006,-4.28454204761662
0.01335,-178,0.60717378072509,7.74186,-4.33373981248427
0.0233333333333333,-176,0.603274398594868,7.64274,-4.38970209254132
0.0350166666666667,-174,0.598422927368262,7.52031,-4.45983551414287
0.045,-172,0.593000843169721,7.38465,-4.53889378250575
0.0566666666666667,-170,0.585952216481856,7.21014,-4.64275597193801
0.0666833333333333,-168,0.577650413312412,7.00728,-4.76669823162225
0.0766666666666667,-166,0.56985963183928,6.81954,-4.88464213655047
0.0883333333333333,-164,0.561916363883452,6.63075,-5.00656640772632
0.09835,-162,0.554653044704525,6.46044,-5.11957197317065
0.10835,-160,0.547412093399479,6.29286,-5.23371224817643
0.120016666666667,-158,0.539814783050631,6.1194,-5.35510452566029
0.130016666666667,-156,0.530565735795292,5.9115,-5.50521600812635
0.140016666666667,-154,0.520124984979572,5.68113,-5.67784567481536
0.151666666666667,-152,0.508281418114021,5.42535,-5.8779153411832
0.161666666666667,-150,0.495257508777,5.15088,-6.103378624897
0.17835,-148,0.486722590394159,4.97487648,-6.25436992510538
0.19,-146,0.472213299262103,4.6826934,-6.51723571512424
0.200016666666667,-144,0.458754836486767,4.419576,-6.76838688211295
0.21,-142,0.445081161138056,4.16004204,-7.03121575249541
0.221666666666667,-140,0.431830892827273,3.91603632,-7.29372583639991
0.231666666666667,-138,0.418111851063803,3.67116792,-7.57415045053813
0.243333333333333,-136,0.404150021650377,3.43008204,-7.86914787200419
0.253333333333333,-134,0.389720720516628,3.18952704,-8.18493006393541
0.26335,-132,0.374516915505829,2.94552132,-8.53057124180378
0.275016666666667,-130,0.360234035038335,2.72513976,-8.86830514565174
0.285016666666667,-128,0.345831866663557,2.51159328,-9.22269982341087
0.295016666666667,-126,0.33218073393862,2.31722484,-9.57251119366977
0.306666666666667,-124,0.318901677637481,2.13566388,-9.92686392139454
0.316666666666667,-122,0.30512797315225,1.95516468,-10.3103595161932
0.326683333333333,-120,0.289962273408111,1.76564052,-10.7531700776424
0.345,-118,0.271847383654874,1.551921,-11.3134968485898
0.355016666666667,-116,0.253169903424558,1.345995,-11.9317584812712
0.365,-114,0.233137298603205,1.141413,-12.6477648014275
0.376683333333333,-112,0.212240429701789,0.945966,-13.4634376750522
0.386683333333333,-110,0.19092144981641,0.765471,-14.3829055270884
0.396683333333333,-108,0.169640796979972,0.604338,-15.4093939174568
0.415016666666667,-106,0.150955953840847,0.4785417,-16.4229950666323
0.425016666666667,-104,0.133229238532688,0.37275063,-17.5080090859067
0.435016666666667,-102,0.116628555679988,0.28564662,-18.6639020522772
0.446683333333333,-100,0.103529705881935,0.2250864,-19.6987003955297
0.456683333333333,-98,0.0917130306990234,0.17663688,-20.7513790971488
0.47335,-96,0.0802938353798098,0.1353891,-21.9063559346016
0.485,-94,0.0737516101519146,0.1142253,-22.644569873787
0.495,-92,0.0695657961932443,0.1016274,-23.1520847985185
0.505016666666667,-90,0.0705747830319017,0.1045968,-23.0270089666156
0.516666666666667,-88,0.0756551386225681,0.1201977,-22.4232313727406
0.526666666666667,-86,0.0841124247659048,0.1485729,-21.5027969428496
0.536666666666667,-84,0.0949673628148113,0.1893948,-20.4485124383809
0.555,-82,0.110627121448585,0.25700556,-19.1227677587266
0.565016666666667,-80,0.124864406457565,0.32741352,-18.071226858151
0.575016666666667,-78,0.141021771368821,0.41762994,-17.0142766893825
0.586683333333333,-76,0.157366705500242,0.52004988,-16.0617429423402
0.603333333333333,-74,0.170079393225634,0.607467,-15.3869660440953
0.613333333333333,-72,0.182277261335582,0.697725,-14.7853501038523
0.625,-70,0.192655132296028,0.779436,-14.304388339492
0.635,-68,0.204526281929731,0.878451,-13.7850175317479
0.645,-66,0.217839390377406,0.996534,-13.2372717407525
0.656683333333333,-64,0.235686232096828,1.166508,-12.5533157316956
0.666666666666667,-62,0.256750851994692,1.384341,-11.8097621315579
0.676683333333333,-60,0.280586884939407,1.653309,-11.0386526484453
0.695,-58,0.303070486850831,1.92888612,-10.3691270675594
0.705,-56,0.325841740726998,2.22962964,-9.73986565615108
0.715016666666667,-54,0.343332899676102,2.47542708,-9.28569157126428
0.726666666666667,-52,0.358365121070676,2.69693676,-8.91348531857239
0.736666666666667,-50,0.372566987265378,2.91492936,-8.57591260144522
0.746666666666667,-48,0.384697647510353,3.10783788,-8.29760938935088
0.758333333333333,-46,0.402540035275996,3.40280808,-7.90381839363472
0.76835,-44,0.422229463680592,3.74383212,-7.48902928757673
0.780016666666667,-42,0.44520893971258,4.162431,-7.02872247394948
0.79,-40,0.465598883160173,4.55242872,-6.6397614021271
0.8,-38,0.484183931992791,4.92311568,-6.29979254087018
0.811683333333333,-36,0.498376524326738,5.21596236,-6.04884846002249
0.821683333333333,-34,0.510361949992356,5.46985572,-5.84243423763239
0.831666666666667,-32,0.519350517473507,5.66422416,-5.69078862636121
0.84335,-30,0.528168192908282,5.85819444,-5.54455512431418
0.85335,-28,0.539307630207473,6.10790712,-5.36326870406211
0.87,-26,0.546872928567506,6.28047,-5.24227149281964
0.881683333333333,-24,0.561738373266417,6.62655,-5.00931815489206
0.891683333333333,-22,0.577269434493114,6.99804,-4.77242874202117
0.901666666666667,-20,0.592697224559049,7.37709,-4.54334212879858
