Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
1.82335,144,0.201571327326086,0.853251,-13.9114248879499
1.83335,146,0.213777922152873,0.959721,-13.4007429687259
1.845,148,0.218165075115152,0.999516,-13.2242954414762
1.85501666666667,150,0.234256269926762,1.152396,-12.6061755257169
1.865,152,0.24144978774064,1.224258,-12.3434634410656
1.87666666666667,154,0.247997983862773,1.291563,-12.111036996446
1.88666666666667,156,0.251958329888099,1.333143,-11.9734255808826
1.89835,158,0.249435362368691,1.306578,-12.0608395341574
1.90835,160,0.250099980007996,1.31355,-12.0377268597056
1.91835,162,0.242431433605463,1.234233,-12.3082214065887
1.93001666666667,164,0.244979590986678,1.260315,-12.2174018956532
1.94,166,0.246097541637457,1.271844,-12.1778544921869
1.95,168,0.247919341722263,1.290744,-12.1137917981996
1.96166666666667,170,0.256813161656485,1.385013,-11.8076544494228
1.97168333333333,172,0.261942741834928,1.440894,-11.6358726180913
1.98166666666667,174,0.266368166266166,1.489992,-11.4903535811036
1.99333333333333,176,0.273786413103353,1.574139,-11.2517621584198
2.00333333333333,178,0.278991039282626,1.634556,-11.0881949060409
2.015,180,0.281563491951638,1.664838,-11.0084731462672
