Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
1.205,24,0.362472730008755,2.75911608,-8.81449322474026
1.21666666666667,26,0.38785131171623,3.15900144,-8.22669470859821
1.22666666666667,28,0.408597944194535,3.50599788,-7.77407645584409
1.23666666666667,30,0.428654312937593,3.85863492,-7.35785604457373
1.24835,32,0.441949770901626,4.1017116,-7.09254173789771
1.25835,34,0.454943600900156,4.34644728,-6.84084878492484
1.26835,36,0.463408329661865,4.50969288,-6.68072328257939
1.28,38,0.468932916311065,4.61785968,-6.57778562585756
1.29,40,0.470909927693184,4.65687936,-6.54124307384167
1.3,42,0.468410375632308,4.60757388,-6.58746987105622
1.31168333333333,44,0.462015151266709,4.482618,-6.70687564023547
1.32166666666667,46,0.455762482001316,4.36210824,-6.82522856909052
1.33333333333333,48,0.443808472203945,4.13628516,-7.05608822881735
1.34333333333333,50,0.430808867132514,3.89752188,-7.31430732813619
1.35335,52,0.41955667078477,3.6965838,-7.54418738815543
1.36501666666667,54,0.403668874202607,3.42191976,-7.87949473105049
1.375,56,0.383743612324687,3.09244236,-8.31917681167515
1.38501666666667,58,0.365437764879329,2.80443996,-8.74373148059916
1.39666666666667,60,0.343457129784781,2.4772188,-9.28254927455292
1.40666666666667,62,0.322561870034262,2.18496936,-9.82773943531015
1.41666666666667,64,0.300594477660519,1.89749784,-10.4403800454143
1.42833333333333,66,0.280241824144791,1.64924508,-11.0493409755944
1.44501666666667,68,0.259250843778762,1.411431,-11.7255964289336
1.45501666666667,70,0.236019067026374,1.169805,-12.5410582143395
1.46666666666667,72,0.215687273616224,0.976941,-13.3235095839298
1.47666666666667,74,0.190664627028718,0.763413,-14.3945974354815
1.48666666666667,76,0.171102308575893,0.614796,-15.3348826151385
1.50501666666667,78,0.153652172129131,0.49578879,-16.2692259177808
1.515,80,0.132041584358868,0.36613458,-17.5857854647525
1.52501666666667,82,0.109073736527177,0.24983868,-19.2455961806121
1.53666666666667,84,0.0930675023840223,0.18189276,-20.624038818421
1.55335,86,0.0720485947121802,0.109011,-22.8474897112115
1.56333333333333,88,0.0531234411536,0.0592641,-25.494276012554
1.58001666666667,90,0.0385768065033901,0.03125157,-28.2734745464713
1.59166666666667,92,0.0306980455403923,0.01978977,-30.2577854794093
1.60168333333333,94,0.0347208870854418,0.02531634,-29.188183750907
1.61166666666667,96,0.0494170011230953,0.05128284,-26.1224722669867
1.63,98,0.0667667581959765,0.0936138,-23.5087942011886
1.64,100,0.0851598496945597,0.1522962,-21.3953022750832
1.65666666666667,102,0.112264598159883,0.26467014,-18.9951434763252
1.66835,104,0.137107694897114,0.39476892,-17.258763412222
1.67833333333333,106,0.161100558658249,0.54502119,-15.8580590709733
1.695,108,0.180299750415801,0.682668,-14.8800974891921
1.705,110,0.203558345444249,0.870156,-13.8262217560292
1.71668333333333,112,0.224726500439979,1.060542,-12.9669142244046
1.72668333333333,114,0.246243781647375,1.273356,-12.1726945571414
1.73831666666667,116,0.269655335567461,1.526994,-11.3838196414247
1.74833333333333,118,0.292003424637452,1.790586,-10.6922411016874
1.76501666666667,120,0.315239083871274,2.08688928,-10.0271988656956
1.77668333333333,122,0.334559949784788,2.35053756,-9.51052099422194
1.78666666666667,124,0.353097436977387,2.6182338,-9.04210869663483
1.79668333333333,126,0.368374646250254,2.84969748,-8.67420536388611
1.80833333333333,128,0.381969056338337,3.06390756,-8.35943636510794
1.81835,130,0.394367493589418,3.26604012,-8.08197779431985
1.82835,132,0.403719754285073,3.42278244,-7.87839999484522
1.84,134,0.409972242962862,3.52962204,-7.74491092102648
1.85001666666667,136,0.413548497760541,3.59146956,-7.66947104872315
1.86,138,0.415690124972918,3.62876388,-7.62460584717233
1.87168333333333,140,0.410361304218612,3.5363244,-7.73667197140684
1.88166666666667,142,0.398298229973471,3.33147108,-7.99583247158559
1.89166666666667,144,0.380763443623465,3.0445968,-8.38689508152366
1.90333333333333,146,0.361215171331438,2.7400044,-8.84468034506894
1.91333333333333,148,0.340866601473362,2.43999084,-9.34831098782453
1.92501666666667,150,0.316664301745555,2.10580188,-9.98801785657571
1.935,152,0.287818345488956,1.7396274,-10.8176305533185
1.95168333333333,154,0.25631426023536,1.379637,-11.8245446169125
1.96166666666667,156,0.224964441634673,1.062789,-12.95772243975
1.97335,158,0.191661159341166,0.771414,-14.349317783429
1.99,160,0.156106630224344,0.51175488,-16.1315730202768
2,162,0.118065193854921,0.29272719,-18.5575623093173
2.01833333333333,164,0.0821431677012763,0.1416975,-21.7085710677145
2.02833333333333,166,0.0568876084925355,0.0679602,-24.8996464645026
2.045,168,0.0444199279603198,0.04143573,-27.048443002406
2.055,170,0.0520164397089997,0.05681991,-25.6771875324799
2.07333333333333,172,0.0635334557536421,0.0847665,-23.9399504318056
2.08333333333333,174,0.0719465079069165,0.1087023,-22.8598056144118
2.09333333333333,176,0.0756161358441437,0.1200738,-22.4277103967678
2.105,178,0.0764048427784522,0.1225917,-22.3375822721239
2.11501666666667,180,0.0741977088595059,0.1156113,-22.5921901006287
