0.5 -0.866025 1 -1.73205 0 6.95304e-310
0.499996 -0.866027 0.999996 -1.73205 0.001 12.7436
0.499989 -0.866032 0.999989 -1.73206 0.002 12.7437
0.499977 -0.866039 0.999977 -1.73206 0.003 12.7438
0.49996 -0.866048 0.99996 -1.73207 0.004 12.7439
0.49994 -0.86606 0.99994 -1.73209 0.005 12.7441
0.499915 -0.866074 0.999915 -1.7321 0.006 12.7443
0.499886 -0.866091 0.999886 -1.73212 0.007 12.7446
0.499853 -0.86611 0.999853 -1.73214 0.008 12.7449
0.499815 -0.866132 0.999815 -1.73216 0.009 12.7452
0.499773 -0.866156 0.999773 -1.73218 0.01 12.7456
0.499727 -0.866183 0.999727 -1.73221 0.011 12.746
0.499677 -0.866212 0.999677 -1.73224 0.012 12.7464
0.499623 -0.866243 0.999623 -1.73227 0.013 12.7469
0.499564 -0.866277 0.999564 -1.7323 0.014 12.7475
0.499501 -0.866313 0.999501 -1.73234 0.015 12.748
0.499434 -0.866352 0.999434 -1.73238 0.016 12.7487
0.499362 -0.866393 0.999362 -1.73242 0.017 12.7493
0.499287 -0.866437 0.999286 -1.73246 0.018 12.75
0.499207 -0.866483 0.999206 -1.73251 0.019 12.7507
0.499122 -0.866531 0.999122 -1.73256 0.02 12.7515
0.499034 -0.866582 0.999033 -1.73261 0.021 12.7523
0.498941 -0.866636 0.99894 -1.73266 0.022 12.7531
0.498844 -0.866692 0.998843 -1.73272 0.023 12.754
0.498743 -0.86675 0.998742 -1.73278 0.024 12.7549
0.498638 -0.86681 0.998637 -1.73284 0.025 12.7559
0.498528 -0.866873 0.998527 -1.7329 0.026 12.7569
0.498414 -0.866939 0.998413 -1.73297 0.027 12.7579
0.498296 -0.867007 0.998294 -1.73303 0.028 12.759
0.498174 -0.867077 0.998172 -1.7331 0.029 12.7601
0.498048 -0.86715 0.998045 -1.73318 0.03 12.7613
0.497917 -0.867225 0.997914 -1.73325 0.031 12.7624
0.497782 -0.867302 0.997778 -1.73333 0.032 12.7637
0.497643 -0.867382 0.997638 -1.73341 0.033 12.7649
0.497499 -0.867464 0.997495 -1.73349 0.034 12.7662
0.497351 -0.867549 0.997346 -1.73358 0.035 12.7676
0.4972 -0.867636 0.997194 -1.73366 0.036 12.769
0.497043 -0.867726 0.997037 -1.73375 0.037 12.7704
0.496883 -0.867817 0.996876 -1.73385 0.038 12.7718
0.496719 -0.867912 0.996711 -1.73394 0.039 12.7733
0.49655 -0.868008 0.996541 -1.73404 0.04 12.7748
0.496377 -0.868107 0.996367 -1.73414 0.041 12.7764
0.4962 -0.868209 0.996189 -1.73424 0.042 12.778
0.496018 -0.868312 0.996007 -1.73434 0.043 12.7797
0.495833 -0.868418 0.99582 -1.73445 0.044 12.7813
0.495643 -0.868527 0.995629 -1.73456 0.045 12.7831
0.495449 -0.868637 0.995434 -1.73467 0.046 12.7848
0.49525 -0.86875 0.995234 -1.73479 0.047 12.7866
0.495048 -0.868866 0.99503 -1.7349 0.048 12.7884
0.494841 -0.868983 0.994822 -1.73502 0.049 12.7903
0.49463 -0.869103 0.99461 -1.73514 0.05 12.7922
0.494415 -0.869226 0.994393 -1.73526 0.051 12.7941
0.494196 -0.86935 0.994172 -1.73539 0.052 12.7961
0.493973 -0.869477 0.993947 -1.73552 0.053 12.7981
0.493745 -0.869607 0.993717 -1.73565 0.054 12.8002
0.493513 -0.869738 0.993483 -1.73578 0.055 12.8022
0.493277 -0.869872 0.993245 -1.73592 0.056 12.8044
0.493037 -0.870008 0.993003 -1.73605 0.057 12.8065
0.492793 -0.870147 0.992756 -1.73619 0.058 12.8087
0.492544 -0.870287 0.992505 -1.73634 0.059 12.8109
0.492291 -0.87043 0.992249 -1.73648 0.06 12.8132
0.492034 -0.870576 0.991989 -1.73663 0.061 12.8155
0.491773 -0.870723 0.991725 -1.73678 0.062 12.8178
0.491508 -0.870873 0.991457 -1.73693 0.063 12.8202
0.491239 -0.871025 0.991184 -1.73708 0.064 12.8226
0.490965 -0.871179 0.990907 -1.73724 0.065 12.825
0.490687 -0.871336 0.990626 -1.7374 0.066 12.8275
0.490405 -0.871494 0.99034 -1.73756 0.067 12.83
0.490119 -0.871655 0.99005 -1.73772 0.068 12.8326
0.489829 -0.871818 0.989756 -1.73789 0.069 12.8352
0.489535 -0.871984 0.989457 -1.73805 0.07 12.8378
0.489236 -0.872151 0.989154 -1.73822 0.071 12.8404
0.488934 -0.872321 0.988847 -1.7384 0.072 12.8431
0.488627 -0.872493 0.988535 -1.73857 0.073 12.8458
0.488316 -0.872667 0.98822 -1.73875 0.074 12.8486
0.488001 -0.872843 0.987899 -1.73893 0.075 12.8514
0.487681 -0.873022 0.987575 -1.73911 0.076 12.8542
0.487358 -0.873202 0.987245 -1.73929 0.077 12.857
0.487031 -0.873385 0.986912 -1.73948 0.078 12.8599
0.486699 -0.87357 0.986574 -1.73967 0.079 12.8628
0.486363 -0.873757 0.986232 -1.73986 0.08 12.8658
0.486023 -0.873946 0.985886 -1.74005 0.081 12.8688
0.485679 -0.874137 0.985535 -1.74025 0.082 12.8718
0.485331 -0.87433 0.98518 -1.74044 0.083 12.8748
0.484979 -0.874526 0.98482 -1.74064 0.084 12.8779
